
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_114_45_270.avi	175	110	32	0	41	0	0.93657 2.0312 	0
OC_4,10_10_229_344_0_315.avi	142	110	43	41	34	14	2.8401 4.1774 	0.84935 1.8731 
NO_4,1_10_1_229_0_22.5.avi	242	110	34	14	34	14	1.1708 2.981 	2.3786 3.7165 
OB_OC_4,10_10_1_114_0_135.avi	267	110	42	14	24	14	0.95772 1.8299 	2.6063 3.5493 
OC_4,1_10_1_229_45_135.avi	188	110	41	31	34	31	2.2226 3.9805 	1.1001 3.1581 
OB_OC_2,1_10_1_229_45_270.avi	126	110	41	0	43	4	1.3526 3.7438 	2.3918 
OC_4,1_1_1_119_0_180.avi	54	110	12	31	12	31	1.1519 2.5288 	1.7613 3.2713 
OC_4,1_10_1_1_0_202.5.avi	211	110	123	1	213	1	1.08 2.6967 3.4237 	1.8799 
OB_4,1_10_119_229_45_45.avi	95	110	3412	0	34	12	0.96691 2.7437 	1.8411 3.6882 
OB_OC_2,1_10_1_1_45_180.avi	17	110	2	4	2	4	2.021 	0.94036 
OB_2,1_10_1_344_45_315.avi	272	110	12	0	12	0	0.91693 1.7422 	0
OB_OC_2,10_10_114_344_0_135.avi	88	110	1	4	1	4	2.1652 	0.99477 
OB_OC_4,1_7_1_1_45_90.avi	160	110	34	32	1	0	1.1892 	0
OB_OC_4,1_10_1_114_45_270.avi	248	110	412	1	12	1	1.0886 2.4221 	1.6222 
NO_4,1_10_119_344_45_90.avi	130	110	31	41	31	14	1.731 3.251 	0.82642 2.3628 
OC_2,10_10_1_344_0_0.avi	266	110	0	41	0	14	0	0.7759 1.7378 
OC_2,1_10_1_114_45_315.avi	143	110	2	1	2	1	1.6912 	0.9946 
OC_2,10_10_114_229_0_90.avi	247	110	1	4	14	0	0.98246 1.7105 	0
OC_2,1_1_1_119_0_270.avi	254	110	4	1	4	1	0.86345 	1.584 
OB_2,1_10_119_114_45_180.avi	160	110	31	0	1	1	1.6346 	1.0262 
NO_2,1_10_1_114_45_90.avi	8	110	4	1	4	1	1.683 	0.92951 
OB_OC_2,10_10_1_114_0_315.avi	120	110	4	4	4	4	2.2928 	1.1308 
OC_2,10_10_229_344_0_270.avi	153	110	3	1	3	1	1.9627 	0.98632 
OB_4,1_10_1_229_45_0.avi	98	110	34	42	43	42	1.3408 3.893 	2.2464 3.1988 
OB_OC_2,1_10_1_344_45_225.avi	71	110	34	0	3	2	2.482 	1.2762 
OB_2,1_10_1_114_45_180.avi	296	110	1	1	1	1	0.88416 	1.6032 
NO_4,1_10_1_1_0_157.5.avi	155	110	234	2	234	2	1.1861 2.0359 4.0421 	3.2512 
OC_4,1_10_119_344_45_90.avi	320	110	31	41	13	14	1.8999 3.4837 	0.85171 2.806 
OB_2,1_7_1_1_45_270.avi	141	110	34	0	43	0	0.98542 1.9538 	0
OB_4,1_10_1_1_45_225.avi	277	110	41	14	14	14	1.9747 3.5266 	1.3498 2.9172 
OC_4,10_10_1_229_0_22.5.avi	143	110	1	134	1	314	2.4296 	0.86078 1.6621 3.2363 
OB_OC_4,1_1_1_119_0_45.avi	292	110	41	34	4	243	2.5672 	0.81434 1.7194 3.4463 
NO_4,10_10_114_229_0_90.avi	272	110	1	432	1	423	3.5734 	0.95038 2.1327 2.9241 
NO_2,10_10_1_344_0_0.avi	136	110	0	41	0	41	0	1.1068 1.9007 
NO_4,1_10_1_229_45_0.avi	78	110	12	31	21	13	1.5398 2.6444 	0.81924 3.2608 
NO_2,10_10_114_344_0_270.avi	285	110	1	4	1	4	2.0681 	1.0274 
NO_2,1_10_119_1_45_315.avi	342	110	3	1	1	1	0.97651 	2.1285 
NO_2,10_10_114_229_0_225.avi	118	110	0	43	0	34	0	1.0056 1.8942 
OC_4,1_10_1_114_45_0.avi	242	110	412	1	324	0	1.1082 2.2113 3.4919 	0
NO_2,10_10_1_114_0_225.avi	158	110	1	1	1	1	0.96508 	1.8697 


