
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,1_10_1_1_45_315.avi	278	110	12	0	12	0	2.3314 3.4198 	0
NO_2,1_10_119_344_45_90.avi	117	110	3	4	3	4	1.1087 	1.7563 
OB_4,1_10_1_344_45_315.avi	283	110	3412	0	3124	0	1.7621 2.8957 3.9449 5.5202 	0
OB_2,10_10_114_229_0_135.avi	170	110	14	0	14	0	1.2946 2.5583 	0
NO_4,10_10_229_344_0_315.avi	13	110	43	41	43	14	0.98625 2.9789 	1.7372 4.3462 
OB_2,1_10_1_1_45_0.avi	64	110	0	14	0	14	0	1.8739 2.9375 
OC_4,1_10_119_344_0_247.5.avi	260	110	13	23	13	32	1.1915 3.9198 	2.0951 3.0057 
OB_OC_4,1_10_119_114_45_225.avi	171	110	342	1	214	1	1.1979 2.7647 3.9629 	2.0685 
OC_4,1_10_119_344_45_90.avi	55	110	31	41	31	14	2.5624 4.3462 	1.4569 3.2351 
OB_4,1_10_119_229_45_225.avi	123	110	342	4	324	4	1.1824 2.1349 3.6464 	4.4069 
NO_2,10_10_1_114_0_270.avi	219	110	2	1	2	1	1.168 	1.7674 
OB_2,1_10_1_1_45_225.avi	70	110	1	4	1	4	2.8868 	1.3025 
OC_4,1_10_1_1_0_157.5.avi	266	110	234	2	324	2	1.1886 2.4991 4.0196 	4.7477 
OB_4,10_10_1_114_0_90.avi	88	110	43	14	34	41	3.2791 3.9349 	1.1204 1.9931 
OB_OC_2,1_10_119_344_45_135.avi	331	110	32	0	2	4	1.7803 	1.0517 
OB_2,1_10_119_114_45_135.avi	97	110	12	0	34	0	0.86627 1.9459 	0
OC_4,1_10_1_1_0_247.5.avi	276	110	123	1	312	1	1.401 2.2916 3.9143 	4.6489 
OB_OC_2,10_10_1_114_0_180.avi	68	110	14	0	14	0	0.92007 2.1279 	0
OB_OC_4,10_10_114_229_0_0.avi	104	110	14	32	1	341	4.6501 	1.5528 3.0573 6.1705 
OC_2,1_10_1_114_45_90.avi	33	110	4	1	4	1	2.1419 	1.1017 
OC_2,10_10_114_229_0_225.avi	208	110	0	43	0	34	0	0.98775 2.0669 
NO_4,10_10_1_229_0_90.avi	247	110	12	43	21	43	1.1805 3.2376 	2.0851 4.4224 
OB_4,10_10_1_229_0_225.avi	197	110	14	21	41	12	2.1936 3.1526 	1.1349 4.0642 
OC_4,10_10_1_229_0_157.5.avi	154	110	12	34	12	34	1.5649 3.7725 	2.1628 3.1327 
OB_OC_2,1_10_1_114_45_225.avi	232	110	1	1	1	1	2.0409 	1.1622 
NO_4,10_10_229_344_0_202.5.avi	234	110	34	14	34	41	0.90744 3.3769 	1.8105 2.4583 
OB_2,10_10_1_114_0_45.avi	245	110	1	1	1	1	2.3583 	1.2543 
OB_4,1_1_1_119_0_180.avi	229	110	34	42	43	24	1.8522 3.7871 	1.0359 2.6132 
OC_4,1_10_1_344_45_135.avi	341	110	41	13	34	13	1.4487 3.2175 	2.3538 4.0024 
NO_4,10_10_1_344_0_315.avi	76	110	12	41	12	41	1.2927 4.1949 	2.3304 3.3392 
OB_4,10_10_1_344_0_45.avi	256	110	142	4	412	0	1.3697 2.3616 3.7674 	0
NO_4,10_10_1_229_0_270.avi	86	110	12	42	12	42	2.476 4.5799 	1.4288 3.3492 
OB_2,10_10_229_344_0_0.avi	43	110	43	0	34	0	2.0555 3.2887 	0
NO_4,1_10_1_229_45_135.avi	219	110	41	31	34	1	1.4175 3.3045 	2.4024 
NO_4,1_10_1_1_0_247.5.avi	163	110	123	1	213	1	1.7593 2.7103 3.5515 	0.87117 
OB_OC_4,10_10_114_229_0_45.avi	166	110	14	21	12	12	2.2012 4.5864 	1.2562 3.6349 
NO_2,10_10_1_229_0_180.avi	239	110	2	4	2	4	1.13 	1.9788 
OC_2,10_10_114_344_0_315.avi	278	110	1	4	1	4	0.90234 	1.4888 
OB_OC_2,7_10_1_344_45_90.avi	127	110	4	4	4	4	0.45703 	1.5282 
OC_2,10_10_1_344_0_315.avi	239	110	1	4	1	4	2.5932 	1.2587 

