
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,10_10_1_114_0_90.avi	150	110	12	0	21	0	1.0374 2.1809 	0
OC_2,1_1_1_119_0_135.avi	304	110	2	1	2	1	1.7076 	1.1002 
OC_2,1_10_119_1_45_180.avi	300	110	1	1	3	1	1.0276 	1.9805 
OB_OC_2,1_10_1_114_45_0.avi	93	110	3	4	3	4	2.7868 	1.3162 
OB_OC_4,1_10_119_1_45_315.avi	221	110	412	4	324	4	2.1881 3.3236 4.1723 	1.1648 
OB_OC_2,1_10_1_114_45_45.avi	210	110	2	1	2	1	2.3254 	1.1281 
NO_2,10_10_114_229_0_90.avi	195	110	1	4	1	4	3.1793 	1.7486 
OC_2,10_10_229_344_0_135.avi	314	110	4	1	4	1	1.8309 	0.92779 
OB_4,1_10_1_229_45_180.avi	96	110	312	4	213	4	1.233 3.0826 4.0904 	2.369 
OB_OC_4,1_10_1_229_45_90.avi	115	110	3412	0	413	2	1.1369 2.5675 4.423 	3.3824 
OB_2,10_10_1_114_0_225.avi	43	110	4	4	4	4	1.8348 	2.8192 
OB_2,1_10_1_1_45_90.avi	339	110	1	1	1	1	1.3153 	2.5874 
OB_OC_2,10_10_1_114_0_0.avi	233	110	4	1	4	1	1.2821 	2.4919 
OB_OC_4,10_10_1_229_0_0.avi	173	110	142	3	142	3	1.1173 2.3113 3.1894 	3.7888 
OC_2,1_10_1_114_45_180.avi	231	110	42	0	42	0	1.3361 2.6087 	0
NO_2,10_10_229_344_0_315.avi	197	110	4	4	4	4	2.4971 	1.3621 
NO_4,1_1_1_119_0_180.avi	234	110	12	31	12	31	1.4253 3.2868 	1.9349 4.328 
OB_OC_4,10_10_114_229_0_315.avi	196	110	14	43	41	34	1.7223 2.7874 	1.0685 3.6446 
NO_4,1_10_1_1_0_202.5.avi	260	110	123	1	213	1	1.3919 3.7761 5.0542 	2.7029 
OC_2,10_10_1_114_0_315.avi	189	110	1	1	1	1	0.85409 	1.9841 
NO_2,1_10_1_1_45_0.avi	358	110	12	0	12	0	1.0011 1.9032 	0
OB_4,10_10_229_344_0_0.avi	79	110	43	41	43	1	4.6933 7.5098 	9.6466 
OB_4,1_10_119_229_45_315.avi	39	110	3412	0	3214	0	1.5238 2.2828 3.1081 4.8839 	0
OB_2,7_10_1_114_45_90.avi	40	110	4	1	4	1	0.53862 	1.6447 
OB_4,1_10_1_114_45_180.avi	23	110	31	14	13	41	1.7678 2.8649 	0.8662 3.7685 
OB_OC_4,1_10_1_1_45_180.avi	146	110	12	42	21	24	3.9741 5.326 	0.98201 2.4935 
OB_OC_4,1_10_119_229_45_90.avi	162	110	412	4	421	4	0.98953 2.1664 5.4133 	3.3637 
OB_2,10_10_229_344_0_90.avi	132	110	4	4	4	4	2.2033 	1.1406 
OB_OC_2,1_10_119_1_45_315.avi	275	110	1	4	1	4	1.5029 	2.6563 
NO_2,1_1_1_119_0_180.avi	227	110	1	3	1	3	1.1567 	2.0453 
OB_2,10_10_114_344_0_0.avi	278	110	4	1	4	1	0.95812 	2.0522 
NO_4,1_10_1_229_0_112.5.avi	336	110	234	3	324	3	1.3318 2.1736 4.6934 	3.4113 
OB_4,1_10_1_344_45_180.avi	351	110	312	4	312	4	2.3424 3.1657 4.0613 	1.5979 
OB_4,10_10_1_114_0_270.avi	70	110	143	4	143	4	1.2149 3.2485 3.9616 	1.8079 
OB_OC_2,1_10_1_1_45_135.avi	50	110	1	1	3	1	1.1874 	2.1399 
OB_4,10_10_114_229_0_270.avi	251	110	143	4	341	4	1.1429 2.0061 3.4308 	2.806 
OB_OC_2,1_10_1_229_45_135.avi	34	110	32	0	23	0	1.3662 2.7849 	0
NO_4,10_10_1_229_0_157.5.avi	190	110	12	34	21	43	2.2569 3.4816 	1.089 4.282 
NO_2,1_1_1_119_0_270.avi	191	110	4	1	0	31	0	1.0975 5.1462 
NO_2,1_10_1_229_45_135.avi	311	110	41	0	14	0	1.3057 2.4153 	0

