
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	1	1	2.7859 	1.3687 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	143	2	0.9304 1.9158 2.6109 	3.4441 
OB_2,1_10_119_229_45_270.avi	61	110	41	0	21	0	0.88497 1.9721 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	32	34	1.0459 3.2843 	1.9814 4.0528 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	213	1	1.9732 2.8942 5.0943 	1.3738 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	1.5845 	0.87889 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	21	24	1.5679 3.3921 	2.6411 4.3196 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	1.4145 	2.3191 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	431	4	1.4159 3.9024 4.83 	2.9036 
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	3	1	2.3378 	1.3794 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	3	1	0.91592 	1.7312 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	243	1	1.3484 3.0694 3.9171 	2.068 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	123	1	0.80398 1.6288 3.4195 	2.5259 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	24	41	1.7103 5.205 	3.4467 4.6695 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	1.8289 	1.221 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	423	3	1.1329 2.788 3.6921 	1.7628 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	41	0	0.60735 1.2467 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	3	1	1.6774 	2.8045 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	421	1	1.21 2.0647 3.7307 	4.2244 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	1.645 4.8858 	0.88498 2.3571 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	0.81094 	2.0018 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	34	14	1.6697 3.7392 	0.78751 2.5892 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	12	0	1.2043 2.3069 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	0.85001 1.7302 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	124	1	0.96524 1.7646 3.341 	2.6213 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	43	0	1.0687 2.1986 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	13	0	0.84784 1.554 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	142	1	0.79122 2.0613 3.4781 	2.8308 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	134	4	0.79445 1.6566 3.4095 	2.5872 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	32	0	1.0969 2.7146 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	431	3	1.2313 2.1115 3.6953 	2.9194 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	2.1328 	1.117 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	41	0	1.011 2.2522 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	43	14	1.0215 2.5101 	1.7815 3.4212 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	12	31	1.0079 2.657 	1.743 3.7267 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	21	14	0.70523 3.256 	1.4104 2.2327 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	2	4	1.015 	1.8942 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	23	24	2.7066 4.409 	2.0748 3.674 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	134	4	1.0706 1.8804 3.4876 	2.6958 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	21	41	2.2104 4.2494 	1.2657 3.1613 

