
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_114_45_270.avi	175	110	32	0	4	4	1.5237 	2.5869 
OC_4,10_10_229_344_0_315.avi	142	110	43	41	34	41	2.9779 4.048 	1.1039 1.9053 
NO_4,1_10_1_229_0_22.5.avi	242	110	34	14	34	41	0.97143 4.7556 	1.9548 4.1142 
OB_OC_4,10_10_1_114_0_135.avi	267	110	42	14	42	14	2.0186 2.8604 	0.95496 3.7729 
OC_4,1_10_1_229_45_135.avi	188	110	41	31	34	13	1.5219 3.9958 	3.1231 4.6346 
OB_OC_2,1_10_1_229_45_270.avi	126	110	41	0	1	3	2.2467 	5.8945 
OC_4,1_1_1_119_0_180.avi	54	110	12	31	23	13	2.4994 5.5961 	1.3629 4.0612 
OC_4,1_10_1_1_0_202.5.avi	211	110	123	1	312	1	1.2816 2.0595 3.8437 	3.1705 
OB_4,1_10_119_229_45_45.avi	95	110	3412	0	4213	0	1.5527 2.4249 3.3529 4.3921 	0
OB_OC_2,1_10_1_1_45_180.avi	17	110	2	4	2	4	1.9324 	1.0517 
OB_2,1_10_1_344_45_315.avi	272	110	12	0	12	0	1.0126 1.9108 	0
OB_OC_2,10_10_114_344_0_135.avi	88	110	1	4	1	4	1.5245 	2.3738 
OB_OC_4,1_7_1_1_45_90.avi	160	110	34	32	0	3412	0	1.6517 2.8515 3.9142 4.4836 
OB_OC_4,1_10_1_114_45_270.avi	248	110	412	1	23	14	1.0608 2.7642 	1.8377 5.3883 
NO_4,1_10_119_344_45_90.avi	130	110	31	41	13	41	1.24 2.8407 	2.0733 3.5448 
OC_2,10_10_1_344_0_0.avi	266	110	0	41	0	14	0	0.89577 1.5899 
OC_2,1_10_1_114_45_315.avi	143	110	2	1	2	1	1.6527 	0.95105 
OC_2,10_10_114_229_0_90.avi	247	110	1	4	1	4	1.8061 	0.94139 
OC_2,1_1_1_119_0_270.avi	254	110	4	1	4	1	2.1783 	1.2273 
OB_2,1_10_119_114_45_180.avi	160	110	31	0	13	0	1.0473 2.1818 	0
NO_2,1_10_1_114_45_90.avi	8	110	4	1	4	1	0.77759 	1.4982 
OB_OC_2,10_10_1_114_0_315.avi	120	110	4	4	4	4	2.7602 	1.3513 
OC_2,10_10_229_344_0_270.avi	153	110	3	1	3	1	1.6724 	0.74383 
OB_4,1_10_1_229_45_0.avi	98	110	34	42	43	42	0.95801 3.7675 	1.8611 2.9178 
OB_OC_2,1_10_1_344_45_225.avi	71	110	34	0	34	0	1.5473 8.0026 	0
OB_2,1_10_1_114_45_180.avi	296	110	1	1	1	1	2.0967 	1.1926 
NO_4,1_10_1_1_0_157.5.avi	155	110	234	2	423	2	1.9021 2.7444 4.3422 	1.216 
OC_4,1_10_119_344_45_90.avi	320	110	31	41	31	14	1.4868 2.9658 	0.74974 2.0692 
OB_2,1_7_1_1_45_270.avi	141	110	34	0	43	0	1.1325 2.3991 	0
OB_4,1_10_1_1_45_225.avi	277	110	41	14	14	14	1.7375 3.9118 	0.86438 2.9438 
OC_4,10_10_1_229_0_22.5.avi	143	110	1	134	1	341	3.2985 	1.4519 2.4911 4.0833 
OB_OC_4,1_1_1_119_0_45.avi	292	110	41	34	24	14	1.9426 3.5409 	1.2619 2.6786 
NO_4,10_10_114_229_0_90.avi	272	110	1	432	41	32	1.3024 2.0369 	2.7341 3.6057 
NO_2,10_10_1_344_0_0.avi	136	110	0	41	0	14	0	0.86265 1.4486 
NO_4,1_10_1_229_45_0.avi	78	110	12	31	21	13	1.315 2.26 	0.80388 3.0813 
NO_2,10_10_114_344_0_270.avi	285	110	1	4	1	4	0.83962 	1.7741 
NO_2,1_10_119_1_45_315.avi	342	110	3	1	1	1	0.81276 	1.5807 
NO_2,10_10_114_229_0_225.avi	118	110	0	43	0	34	0	0.80952 2.4083 
OC_4,1_10_1_114_45_0.avi	242	110	412	1	314	1	1.0412 1.8345 4.1933 	3.4103 
NO_2,10_10_1_114_0_225.avi	158	110	1	1	1	1	2.056 	1.2302 

