
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	1	1	2.5828 	1.1895 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	243	3	1.6629 3.3125 4.0246 	2.4065 
OB_2,1_10_119_229_45_270.avi	61	110	41	0	23	0	1.1624 2.1373 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	41	14	1.0703 2.7488 	1.9828 3.2763 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	21	13	1.6663 2.4343 	1.053 3.0446 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	0.89552 	1.6091 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	12	42	1.8611 3.5561 	1.2208 2.4784 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	1.5769 	0.8957 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	2431	0	0.96784 1.664 2.7686 3.352 	0
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	3	1	1.8891 	1.0175 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	3	1	2.6586 	1.2668 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	124	1	1.1428 2.2863 3.8396 	3.1021 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	321	1	1.0559 2.7384 3.7622 	1.776 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	43	14	1.7675 3.3503 	1.2479 2.6222 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	2.1517 	1.4166 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	423	3	1.8486 2.8335 3.9305 	1.1455 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	41	0	1.2596 2.3387 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	1	1	3.0485 	1.2004 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	241	1	1.1233 2.1546 3.4985 	2.9729 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	2.2281 4.1186 	1.0697 3.222 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	1.1958 	2.3457 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	34	14	1.7193 3.2797 	1.0783 2.4638 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	23	0	1.1207 2.0068 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	1.3951 2.202 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	124	1	1.2032 2.1791 3.6128 	2.8364 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	43	0	1.3681 2.6009 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	31	0	1.6041 2.3715 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	142	1	0.93603 2.4874 3.4379 	1.5988 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	413	4	1.9301 3.0741 3.5937 	1.0156 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	32	0	1.1473 2.4373 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	134	3	1.1613 3.3285 4.0885 	2.2245 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	2.3906 	1.3828 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	14	0	1.3143 2.2109 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	34	41	2.5051 3.5708 	1.042 1.8514 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	21	13	2.2033 3.667 	1.4818 2.9229 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	21	14	1.0447 2.7332 	2.1088 3.6781 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	34	0	1.1001 2.3892 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	13	24	2.5873 3.835 	1.2333 3.2171 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	423	4	2.9025 4.6868 5.7051 	1.3198 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	12	14	1.1741 3.7095 	1.9421 2.727 

