
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_114_45_270.avi	175	110	32	0	4	4	1.2562 	2.6625 
OC_4,10_10_229_344_0_315.avi	142	110	43	41	34	14	1.1493 2.6129 	1.8384 3.6386 
NO_4,1_10_1_229_0_22.5.avi	242	110	34	14	34	41	0.849 3.4581 	1.8254 2.6582 
OB_OC_4,10_10_1_114_0_135.avi	267	110	42	14	42	14	1.8918 2.756 	1.1233 3.5798 
OC_4,1_10_1_229_45_135.avi	188	110	41	31	14	13	1.1211 3.7611 	1.9539 3.057 
OB_OC_2,1_10_1_229_45_270.avi	126	110	41	0	14	0	1.5982 3.4069 	0
OC_4,1_1_1_119_0_180.avi	54	110	12	31	21	13	2.4113 3.3224 	1.3452 4.1712 
OC_4,1_10_1_1_0_202.5.avi	211	110	123	1	213	1	1.1384 3.146 4.451 	2.1392 
OB_4,1_10_119_229_45_45.avi	95	110	3412	0	3241	0	1.1374 2.0714 3.1296 4.4974 	0
OB_OC_2,1_10_1_1_45_180.avi	17	110	2	4	2	4	2.0705 	1.2771 
OB_2,1_10_1_344_45_315.avi	272	110	12	0	21	0	1.3676 2.4412 	0
OB_OC_2,10_10_114_344_0_135.avi	88	110	1	4	1	4	2.6302 	1.4313 
OB_OC_4,1_7_1_1_45_90.avi	160	110	34	32	4	234	2.3014 	1.0916 3.4858 7.5096 
OB_OC_4,1_10_1_114_45_270.avi	248	110	412	1	421	1	1.2893 2.1126 4.0011 	2.9539 
NO_4,1_10_119_344_45_90.avi	130	110	31	41	31	14	1.6018 2.9781 	0.77747 2.1284 
OC_2,10_10_1_344_0_0.avi	266	110	0	41	0	14	0	0.84871 1.5134 
OC_2,1_10_1_114_45_315.avi	143	110	2	1	2	1	1.7099 	0.89411 
OC_2,10_10_114_229_0_90.avi	247	110	1	4	1	4	0.97014 	1.7456 
OC_2,1_1_1_119_0_270.avi	254	110	4	1	4	1	0.81668 	1.4879 
OB_2,1_10_119_114_45_180.avi	160	110	31	0	31	0	1.1114 2.2414 	0
NO_2,1_10_1_114_45_90.avi	8	110	4	1	4	1	1.6253 	0.95311 
OB_OC_2,10_10_1_114_0_315.avi	120	110	4	4	4	4	2.5682 	1.3912 
OC_2,10_10_229_344_0_270.avi	153	110	3	1	3	1	1.9521 	0.87849 
OB_4,1_10_1_229_45_0.avi	98	110	34	42	34	24	1.0082 4.0656 	1.8485 3.1934 
OB_OC_2,1_10_1_344_45_225.avi	71	110	34	0	43	0	1.4388 2.4311 	0
OB_2,1_10_1_114_45_180.avi	296	110	1	1	1	1	1.4894 	2.4992 
NO_4,1_10_1_1_0_157.5.avi	155	110	234	2	423	2	0.99271 2.8882 3.7519 	1.7362 
OC_4,1_10_119_344_45_90.avi	320	110	31	41	31	14	1.5438 3.0872 	0.74548 2.1612 
OB_2,1_7_1_1_45_270.avi	141	110	34	0	43	0	0.89798 2.1058 	0
OB_4,1_10_1_1_45_225.avi	277	110	41	14	14	14	2.279 3.1566 	1.1011 3.966 
OC_4,10_10_1_229_0_22.5.avi	143	110	1	134	1	413	1.9342 	1.2077 2.8478 3.8236 
OB_OC_4,1_1_1_119_0_45.avi	292	110	41	34	14	12	1.0097 3.4592 	1.7213 2.5795 
NO_4,10_10_114_229_0_90.avi	272	110	1	432	1	423	4.146 	1.2272 2.459 3.3052 
NO_2,10_10_1_344_0_0.avi	136	110	0	41	0	14	0	0.91148 1.9432 
NO_4,1_10_1_229_45_0.avi	78	110	12	31	12	31	1.408 2.3175 	0.90231 2.9259 
NO_2,10_10_114_344_0_270.avi	285	110	1	4	1	4	2.4065 	1.3982 
NO_2,1_10_119_1_45_315.avi	342	110	3	1	3	1	0.96758 	2.2232 
NO_2,10_10_114_229_0_225.avi	118	110	0	43	0	34	0	1.1418 1.9596 
OC_4,1_10_1_114_45_0.avi	242	110	412	1	241	1	1.2218 3.1247 4.6691 	1.9159 
NO_2,10_10_1_114_0_225.avi	158	110	1	1	1	1	1.2418 	2.2636 

