
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	3	1	2.3814 	0.98961 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	342	3	1.4369 2.2676 4.2293 	3.253 
OB_2,1_10_119_229_45_270.avi	61	110	41	0	2	1	1.0432 	1.866 
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	23	43	2.316 3.7148 	1.2907 4.7166 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	12	31	2.1971 3.3092 	1.5189 4.087 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	0.8147 	1.6619 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	21	24	1.3495 3.3263 	2.4147 4.3017 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	2.2543 	1.1024 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	2314	0	1.1821 2.3918 3.439 5.7514 	0
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	3	1	1.467 	2.5796 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	1	1	0.95221 	2.0977 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	124	1	1.4299 2.4871 4.223 	3.2884 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	321	2	0.95489 1.7627 2.7067 	3.4034 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	43	14	1.535 4.8786 	2.2476 3.5516 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	1.7513 	1.0786 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	431	3	1.463 3.2383 5.3108 	2.1507 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	41	0	0.89315 1.9748 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	3	1	1.172 	2.0926 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	241	1	1.5652 2.3735 4.8679 	4.077 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	2.9649 5.3411 	1.2614 3.9722 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	2.4362 	1.2285 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	43	14	2.0252 3.1457 	1.0333 4.2264 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	12	0	1.2174 2.1594 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	1.2782 2.3179 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	124	1	1.0419 1.8832 4.3606 	2.9688 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	43	0	1.2818 2.6003 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	13	0	1.1543 1.8115 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	123	1	1.1546 4.0648 5.2347 	2.0427 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	431	4	2.5116 3.9498 5.1097 	1.0859 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	23	0	1.6258 3.251 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	143	3	1.8876 3.1447 4.1839 	1.2398 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	0.95965 	1.783 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	14	0	1.1854 2.2032 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	43	14	2.4514 4.7538 	1.4501 3.522 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	12	31	1.322 3.3057 	2.3079 4.4033 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	21	14	1.3919 4.5042 	2.1593 3.3672 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	34	0	1.233 2.3994 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	32	42	1.4298 4.4289 	2.2462 3.7023 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	413	4	1.5443 3.1056 4.1698 	5.402 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	21	14	3.2063 4.4624 	1.0784 2.0957 

