
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,10_10_1_114_0_90.avi	150	110	12	0	12	0	1.5893 3.0933 	0
OC_2,1_1_1_119_0_135.avi	304	110	2	1	2	1	2.0318 	1.4239 
OC_2,1_10_119_1_45_180.avi	300	110	1	1	3	1	1.0158 	1.7604 
OB_OC_2,1_10_1_114_45_0.avi	93	110	3	4	3	4	3.0977 	1.137 
OB_OC_4,1_10_119_1_45_315.avi	221	110	412	4	243	4	1.4164 2.121 3.3518 	4.199 
OB_OC_2,1_10_1_114_45_45.avi	210	110	2	1	2	1	2.4709 	1.3125 
NO_2,10_10_114_229_0_90.avi	195	110	1	4	1	4	1.2273 	4.5405 
OC_2,10_10_229_344_0_135.avi	314	110	4	1	4	1	1.681 	0.87217 
OB_4,1_10_1_229_45_180.avi	96	110	312	4	132	2	1.0465 2.1655 3.6062 	4.7496 
OB_OC_4,1_10_1_229_45_90.avi	115	110	3412	0	13	13	1.8462 2.9437 	4.2797 5.3264 
OB_2,10_10_1_114_0_225.avi	43	110	4	4	4	4	2.7417 	1.3175 
OB_2,1_10_1_1_45_90.avi	339	110	1	1	1	1	1.2845 	2.426 
OB_OC_2,10_10_1_114_0_0.avi	233	110	4	1	4	1	3.3088 	1.2992 
OB_OC_4,10_10_1_229_0_0.avi	173	110	142	3	142	3	1.0569 1.938 2.8332 	3.4106 
OC_2,1_10_1_114_45_180.avi	231	110	42	0	24	0	1.1895 2.3908 	0
NO_2,10_10_229_344_0_315.avi	197	110	4	4	4	4	2.8309 	1.2945 
NO_4,1_1_1_119_0_180.avi	234	110	12	31	21	13	2.5004 4.1077 	1.8292 3.4943 
OB_OC_4,10_10_114_229_0_315.avi	196	110	14	43	41	34	2.3418 3.205 	1.5504 4.5584 
NO_4,1_10_1_1_0_202.5.avi	260	110	123	1	213	1	1.263 2.6942 3.5679 	1.9527 
OC_2,10_10_1_114_0_315.avi	189	110	1	1	1	1	1.0659 	1.8902 
NO_2,1_10_1_1_45_0.avi	358	110	12	0	12	0	1.3129 2.3541 	0
OB_4,10_10_229_344_0_0.avi	79	110	43	41	314	4	1.6311 3.5809 5.0635 	4.3509 
OB_4,1_10_119_229_45_315.avi	39	110	3412	0	134	1	1.2829 2.1795 4.9556 	3.8435 
OB_2,7_10_1_114_45_90.avi	40	110	4	1	4	1	0.73666 	1.8327 
OB_4,1_10_1_114_45_180.avi	23	110	31	14	13	41	1.936 2.5284 	0.93513 3.3437 
OB_OC_4,1_10_1_1_45_180.avi	146	110	12	42	21	24	3.2006 5.6641 	1.1589 4.8806 
OB_OC_4,1_10_119_229_45_90.avi	162	110	412	4	2	324	3.3737 	1.4688 2.509 4.4209 
OB_2,10_10_229_344_0_90.avi	132	110	4	4	4	4	1.2712 	1.8152 
OB_OC_2,1_10_119_1_45_315.avi	275	110	1	4	3	4	2.1113 	1.3917 
NO_2,1_1_1_119_0_180.avi	227	110	1	3	41	0	1.2759 4.9811 	0
OB_2,10_10_114_344_0_0.avi	278	110	4	1	4	1	1.3523 	1.9058 
NO_4,1_10_1_229_0_112.5.avi	336	110	234	3	234	3	1.3291 2.4027 3.9541 	4.5624 
OB_4,1_10_1_344_45_180.avi	351	110	312	4	312	4	1.8311 2.5023 3.6069 	1.1983 
OB_4,10_10_1_114_0_270.avi	70	110	143	4	134	4	1.6253 2.712 3.1029 	0.7432 
OB_OC_2,1_10_1_1_45_135.avi	50	110	1	1	1	1	2.0668 	0.99559 
OB_4,10_10_114_229_0_270.avi	251	110	143	4	431	4	1.0936 1.8391 2.7178 	3.3436 
OB_OC_2,1_10_1_229_45_135.avi	34	110	32	0	32	0	1.6728 3.266 	0
NO_4,10_10_1_229_0_157.5.avi	190	110	12	34	12	34	1.7277 3.52 	1.246 2.7814 
NO_2,1_1_1_119_0_270.avi	191	110	4	1	4	1	1.0218 	1.7733 
NO_2,1_10_1_229_45_135.avi	311	110	41	0	14	0	1.1351 1.8971 	0

