
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	3	1	1.0338 	1.7055 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	4312	0	0.64806 1.6005 2.6004 3.1434 	0
OB_2,1_10_119_229_45_270.avi	61	110	41	0	32	0	1.0587 2.5053 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	24	14	3.0008 4.3512 	0.95302 1.9935 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	12	31	1.2001 3.0636 	0.81011 2.2004 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	0.71024 	1.6532 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	21	24	1.2072 2.9496 	2.1746 3.7908 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	3	1	1.7172 	1.0375 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	431	4	1.24 2.2259 3.2083 	6.7863 
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	0	41	0	0.76711 1.9091 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	1	1	1.8369 	0.78771 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	124	1	0.82507 1.9351 3.9458 	2.8242 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	123	1	1.634 3.4656 5.8982 	2.4434 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	34	41	1.0762 3.1966 	1.7629 2.6615 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	1.9193 	1.079 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	213	3	2.4802 4.6459 6.3125 	1.416 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	14	0	1.184 2.0796 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	3	1	1.2046 	2.203 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	142	1	1.6814 3.537 4.2311 	2.5611 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	2.314 3.9282 	1.5226 3.074 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	2.9539 	1.9386 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	43	14	1.6016 3.2427 	2.4508 4.1054 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	21	0	2.1027 3.0772 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	1.7445 2.7513 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	124	1	1.8162 2.9696 4.5539 	3.5352 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	34	0	1.8221 2.805 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	13	0	1.4599 2.2359 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	142	1	1.7409 2.4934 4.0522 	3.2928 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	314	4	1.661 3.0947 5.0226 	4.1978 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	23	0	1.8356 3.0354 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	431	3	1.9748 2.7343 4.2957 	3.6723 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	1.4401 	2.6469 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	41	0	1.7471 2.6582 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	43	14	2.0569 3.9468 	2.8258 4.6968 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	12	31	2.0552 3.8325 	2.8885 4.7206 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	21	14	1.8945 4.4064 	2.6216 3.4683 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	34	0	1.6648 2.6243 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	322	42	2.1951 3.155 3.5225 	1.3124 4.6086 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	142	4	1.7102 2.8223 5.2634 	3.4476 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	12	14	1.8726 4.2159 	2.5698 3.5696 

