
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,1_10_1_1_45_315.avi	278	110	12	0	0	0	0	0
NO_2,1_10_119_344_45_90.avi	117	110	3	4	3	4	1.8553 	2.9742 
OB_4,1_10_1_344_45_315.avi	283	110	3412	0	234	1	2.0489 3.3927 4.6075 	5.6631 
OB_2,10_10_114_229_0_135.avi	170	110	14	0	14	0	2.1749 3.2316 	0
NO_4,10_10_229_344_0_315.avi	13	110	43	41	43	14	1.85 4.5635 	2.9299 3.7717 
OB_2,1_10_1_1_45_0.avi	64	110	0	14	0	41	0	2.1415 3.831 
OC_4,1_10_119_344_0_247.5.avi	260	110	13	23	31	23	1.8692 4.2115 	2.5305 3.5154 
OB_OC_4,1_10_119_114_45_225.avi	171	110	342	1	321	1	1.8191 2.8428 4.066 	3.4836 
OC_4,1_10_119_344_45_90.avi	55	110	31	41	13	14	1.3961 3.5793 	2.5007 4.1817 
OB_4,1_10_119_229_45_225.avi	123	110	342	4	324	4	1.8575 2.7596 4.3135 	3.5136 
NO_2,10_10_1_114_0_270.avi	219	110	2	1	2	1	1.9107 	2.8885 
OB_2,1_10_1_1_45_225.avi	70	110	1	4	1	4	3.613 	1.6906 
OC_4,1_10_1_1_0_157.5.avi	266	110	234	2	432	4	2.2366 3.1167 4.2422 	6.8982 
OB_4,10_10_1_114_0_90.avi	88	110	43	14	43	41	2.8394 3.5769 	1.7598 4.6082 
OB_OC_2,1_10_119_344_45_135.avi	331	110	32	0	3	2	1.8634 	2.8941 
OB_2,1_10_119_114_45_135.avi	97	110	12	0	12	0	1.5948 2.7383 	0
OC_4,1_10_1_1_0_247.5.avi	276	110	123	1	213	1	2.2288 3.0606 3.9642 	1.4928 
OB_OC_2,10_10_1_114_0_180.avi	68	110	14	0	41	0	1.4087 2.8099 	0
OB_OC_4,10_10_114_229_0_0.avi	104	110	14	32	4	213	1.4545 	3.3754 4.9018 5.9894 
OC_2,1_10_1_114_45_90.avi	33	110	4	1	4	1	3.4072 	2.5266 
OC_2,10_10_114_229_0_225.avi	208	110	0	43	0	34	0	1.6331 2.7227 
NO_4,10_10_1_229_0_90.avi	247	110	12	43	12	3	6.9626 9.4445 	7.9011 
OB_4,10_10_1_229_0_225.avi	197	110	14	21	41	12	1.6779 4.2471 	3.1261 4.84 
OC_4,10_10_1_229_0_157.5.avi	154	110	12	34	421	4	2.0843 2.9959 4.7951 	3.5245 
OB_OC_2,1_10_1_114_45_225.avi	232	110	1	1	3	1	2.3092 	1.5333 
NO_4,10_10_229_344_0_202.5.avi	234	110	34	14	43	14	1.8969 3.7993 	2.9835 4.5129 
OB_2,10_10_1_114_0_45.avi	245	110	1	1	1	1	2.1475 	2.89 
OB_4,1_1_1_119_0_180.avi	229	110	34	42	34	24	2.0754 4.0347 	3.0094 5.0974 
OC_4,1_10_1_344_45_135.avi	341	110	41	13	43	31	2.5087 4.7644 	1.7541 3.4183 
NO_4,10_10_1_344_0_315.avi	76	110	12	41	21	14	1.9114 4.8012 	2.9357 3.7111 
OB_4,10_10_1_344_0_45.avi	256	110	142	4	241	4	1.9502 2.9666 4.8944 	3.941 
NO_4,10_10_1_229_0_270.avi	86	110	12	42	21	24	1.9435 4.7011 	3.8714 5.8226 
OB_2,10_10_229_344_0_0.avi	43	110	43	0	34	0	2.0887 3.4884 	0
NO_4,1_10_1_229_45_135.avi	219	110	41	31	34	31	2.0526 4.0843 	3.1497 5.1001 
NO_4,1_10_1_1_0_247.5.avi	163	110	123	1	312	1	1.7239 3.1626 4.506 	5.626 
OB_OC_4,10_10_114_229_0_45.avi	166	110	14	21	41	21	2.9924 4.7358 	2.0963 4.1453 
NO_2,10_10_1_229_0_180.avi	239	110	2	4	2	4	3.1364 	4.1028 
OC_2,10_10_114_344_0_315.avi	278	110	1	4	1	4	1.9746 	2.7106 
OB_OC_2,7_10_1_344_45_90.avi	127	110	4	4	4	4	1.4646 	2.426 
OC_2,10_10_1_344_0_315.avi	239	110	1	4	1	4	2.3428 	3.4164 

