
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_114_45_270.avi	175	110	32	0	43	0	1.4091 2.1362 	0
OC_4,10_10_229_344_0_315.avi	142	110	43	41	34	14	1.3131 2.9692 	2.0417 4.344 
NO_4,1_10_1_229_0_22.5.avi	242	110	34	14	34	41	1.2443 4.0269 	1.9574 3.5168 
OB_OC_4,10_10_1_114_0_135.avi	267	110	42	14	42	14	2.071 3.6797 	1.2716 2.8479 
OC_4,1_10_1_229_45_135.avi	188	110	41	31	34	13	2.6038 4.2439 	3.2441 4.8673 
OB_OC_2,1_10_1_229_45_270.avi	126	110	41	0	0	42	0	1.8374 2.99 
OC_4,1_1_1_119_0_180.avi	54	110	12	31	13	13	3.2991 4.7966 	2.5326 3.9483 
OC_4,1_10_1_1_0_202.5.avi	211	110	123	1	213	1	1.8312 3.8639 4.775 	2.8953 
OB_4,1_10_119_229_45_45.avi	95	110	3412	0	213	1	2.3647 3.4633 4.4048 	1.4466 
OB_OC_2,1_10_1_1_45_180.avi	17	110	2	4	2	4	2.7762 	1.8157 
OB_2,1_10_1_344_45_315.avi	272	110	12	0	21	0	2.5856 3.6987 	0
OB_OC_2,10_10_114_344_0_135.avi	88	110	1	4	1	4	1.5292 	2.7365 
OB_OC_4,1_7_1_1_45_90.avi	160	110	34	32	341	2	1.6184 2.6835 4.3237 	5.3475 
OB_OC_4,1_10_1_114_45_270.avi	248	110	412	1	423	1	2.3072 3.1241 4.3309 	1.3877 
NO_4,1_10_119_344_45_90.avi	130	110	31	41	31	14	3.0502 4.9233 	1.5074 3.6437 
OC_2,10_10_1_344_0_0.avi	266	110	0	41	0	41	0	1.3465 2.1129 
OC_2,1_10_1_114_45_315.avi	143	110	2	1	2	1	2.2848 	1.5498 
OC_2,10_10_114_229_0_90.avi	247	110	1	4	1	4	2.3353 	1.0468 
OC_2,1_1_1_119_0_270.avi	254	110	4	1	24	0	1.5771 2.6587 	0
OB_2,1_10_119_114_45_180.avi	160	110	31	0	13	0	2.2008 3.7372 	0
NO_2,1_10_1_114_45_90.avi	8	110	4	1	4	1	2.1415 	3.0286 
OB_OC_2,10_10_1_114_0_315.avi	120	110	4	4	4	4	1.8993 	3.0937 
OC_2,10_10_229_344_0_270.avi	153	110	3	1	3	1	2.8393 	1.7517 
OB_4,1_10_1_229_45_0.avi	98	110	34	42	43	42	1.773 4.5536 	3.0661 5.2358 
OB_OC_2,1_10_1_344_45_225.avi	71	110	34	0	43	0	1.8301 3.164 	0
OB_2,1_10_1_114_45_180.avi	296	110	1	1	1	1	1.5827 	2.3975 
NO_4,1_10_1_1_0_157.5.avi	155	110	234	2	243	2	1.2155 2.0727 4.9196 	3.7442 
OC_4,1_10_119_344_45_90.avi	320	110	31	41	31	14	2.8853 4.7339 	1.5893 3.4034 
OB_2,1_7_1_1_45_270.avi	141	110	34	0	43	0	1.998 3.7169 	0
OB_4,1_10_1_1_45_225.avi	277	110	41	14	14	0	1.7541 2.938 	0
OC_4,10_10_1_229_0_22.5.avi	143	110	1	134	1	431	3.5844 	1.8664 2.9202 4.3224 
OB_OC_4,1_1_1_119_0_45.avi	292	110	41	34	43	23	1.7645 5.0617 	2.5484 3.5562 
NO_4,10_10_114_229_0_90.avi	272	110	1	432	1	324	1.7479 	3.2205 4.0214 4.9005 
NO_2,10_10_1_344_0_0.avi	136	110	0	41	0	14	0	1.3109 2.1985 
NO_4,1_10_1_229_45_0.avi	78	110	12	31	12	31	1.4723 3.2895 	1.8483 3.8889 
NO_2,10_10_114_344_0_270.avi	285	110	1	4	1	4	1.9851 	2.8513 
NO_2,1_10_119_1_45_315.avi	342	110	3	1	3	1	1.612 	2.5959 
NO_2,10_10_114_229_0_225.avi	118	110	0	43	0	34	0	0.89974 1.9335 
OC_4,1_10_1_114_45_0.avi	242	110	412	1	324	1	1.6205 2.5959 4.4116 	3.6442 
NO_2,10_10_1_114_0_225.avi	158	110	1	1	1	1	2.8289 	1.7907 

