
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	3	1	1.581 	2.5744 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	243	1	1.8042 2.5073 3.4274 	6.3819 
OB_2,1_10_119_229_45_270.avi	61	110	41	0	41	0	1.8537 2.7269 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	423	4	2.0372 3.1637 4.6203 	3.6774 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	23	13	1.8588 4.4105 	2.4987 3.4033 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	0.63879 	1.4796 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	21	24	1.7233 3.2857 	2.5975 4.0202 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	2.9605 	2.025 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	243	4	0.95709 2.6197 3.3802 	1.4368 
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	3	1	1.9558 	2.9631 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	1	1	2.2032 	1.0672 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	324	1	1.6808 2.7464 4.2574 	3.4087 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	213	1	2.0148 2.67 3.5267 	4.2298 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	4	341	5.6809 	1.6905 2.5458 3.77 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	3.0754 	2.5159 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	134	3	2.2734 3.8158 5.7212 	5.1198 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	41	0	1.2336 2.0669 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	3	1	1.064 	1.8649 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	421	1	1.7829 2.6237 4.0394 	3.465 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	3.0601 5.171 	2.3814 3.8191 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	1.8463 	3.1588 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	43	41	2.154 5.163 	3.0516 3.8111 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	21	0	1.5093 2.2369 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	1.7689 2.7274 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	124	1	1.9325 3.2515 5.2457 	3.9417 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	14	0	1.076 1.9722 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	31	0	2.3292 3.0169 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	124	1	1.5267 3.0616 3.9902 	2.2159 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	431	4	2.061 3.91 4.7094 	2.7885 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	23	0	2.2387 3.3039 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	1134	3	1.8961 2.2637 3.8406 4.2884 	2.7035 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	1.309 	2.2071 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	41	0	1.6961 2.8176 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	34	41	3.74 4.8441 	2.0595 3.0109 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	23	13	1.8065 4.0455 	0.94081 2.6767 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	12	14	1.6223 3.414 	2.3249 4.5241 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	2	4	1.8253 	2.6901 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	12	42	2.6539 3.9355 	1.9598 3.568 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	134	4	2.1675 2.8727 3.9693 	5.4314 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	12	41	1.4852 4.0433 	2.6436 3.3582 

