
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,1_10_1_1_45_315.avi	278	110	12	0	12	0	3.0993 4.2507 	0
NO_2,1_10_119_344_45_90.avi	117	110	3	4	1	4	4.2792 	1.9983 
OB_4,1_10_1_344_45_315.avi	283	110	3412	0	2314	0	1.8647 3.2156 4.7375 6.224 	0
OB_2,10_10_114_229_0_135.avi	170	110	14	0	14	0	1.5799 3.245 	0
NO_4,10_10_229_344_0_315.avi	13	110	43	41	34	124	3.9431 6.8403 	2.0731 5.3284 8.2331 
OB_2,1_10_1_1_45_0.avi	64	110	0	14	0	14	0	1.6512 3.425 
OC_4,1_10_119_344_0_247.5.avi	260	110	13	23	13	32	1.8674 4.3303 	2.4359 3.2931 
OB_OC_4,1_10_119_114_45_225.avi	171	110	342	1	23	12	5.5634 7.5367 	1.5212 8.298 
OC_4,1_10_119_344_45_90.avi	55	110	31	41	31	14	2.5578 4.6307 	1.71 3.23 
OB_4,1_10_119_229_45_225.avi	123	110	342	4	234	4	1.2068 2.2326 4.4014 	3.6473 
NO_2,10_10_1_114_0_270.avi	219	110	2	1	2	1	2.4097 	1.1685 
OB_2,1_10_1_1_45_225.avi	70	110	1	4	1	4	3.0795 	1.3107 
OC_4,1_10_1_1_0_157.5.avi	266	110	234	2	324	2	2.4103 4.3381 8.707 	8.0577 
OB_4,10_10_1_114_0_90.avi	88	110	43	14	43	14	2.5648 3.3163 	1.2752 4.2523 
OB_OC_2,1_10_119_344_45_135.avi	331	110	32	0	3	2	3.1998 	1.6465 
OB_2,1_10_119_114_45_135.avi	97	110	12	0	1	4	1.5756 	2.7929 
OC_4,1_10_1_1_0_247.5.avi	276	110	123	1	213	1	2.2561 3.2854 4.3495 	1.175 
OB_OC_2,10_10_1_114_0_180.avi	68	110	14	0	41	0	1.4366 3.0857 	0
OB_OC_4,10_10_114_229_0_0.avi	104	110	14	32	143	3	2.6988 6.21 7.0747 	1.3534 
OC_2,1_10_1_114_45_90.avi	33	110	4	1	4	1	2.3652 	1.4432 
OC_2,10_10_114_229_0_225.avi	208	110	0	43	0	43	0	1.5296 2.7543 
NO_4,10_10_1_229_0_90.avi	247	110	12	43	21	43	2.5697 4.7225 	1.69 3.8174 
OB_4,10_10_1_229_0_225.avi	197	110	14	21	41	21	1.3324 2.4225 	3.3765 5.0146 
OC_4,10_10_1_229_0_157.5.avi	154	110	12	34	21	43	1.735 4.1925 	2.6471 4.9341 
OB_OC_2,1_10_1_114_45_225.avi	232	110	1	1	1	1	1.4692 	2.2925 
NO_4,10_10_229_344_0_202.5.avi	234	110	34	14	34	14	1.4379 4.383 	0.83895 2.5579 
OB_2,10_10_1_114_0_45.avi	245	110	1	1	1	1	2.2709 	1.2626 
OB_4,1_1_1_119_0_180.avi	229	110	34	42	34	24	1.4712 4.1192 	2.8615 5.5105 
OC_4,1_10_1_344_45_135.avi	341	110	41	13	13	31	2.4104 3.7484 	1.1393 5.6358 
NO_4,10_10_1_344_0_315.avi	76	110	12	41	12	41	1.2745 5.1542 	2.6883 3.9444 
OB_4,10_10_1_344_0_45.avi	256	110	142	4	421	4	1.5205 2.848 4.4074 	5.4241 
NO_4,10_10_1_229_0_270.avi	86	110	12	42	12	24	1.1483 7.0023 	3.5958 4.7378 
OB_2,10_10_229_344_0_0.avi	43	110	43	0	34	0	2.0208 3.6031 	0
NO_4,1_10_1_229_45_135.avi	219	110	41	31	14	31	1.2691 3.5485 	2.5811 5.1787 
NO_4,1_10_1_1_0_247.5.avi	163	110	123	1	312	1	1.3884 2.0855 3.3576 	4.5894 
OB_OC_4,10_10_114_229_0_45.avi	166	110	14	21	14	12	1.4853 3.3738 	2.2622 4.3173 
NO_2,10_10_1_229_0_180.avi	239	110	2	4	2	4	1.4667 	2.7149 
OC_2,10_10_114_344_0_315.avi	278	110	1	4	1	4	1.4359 	2.3814 
OB_OC_2,7_10_1_344_45_90.avi	127	110	4	4	4	4	0.74935 	2.0514 
OC_2,10_10_1_344_0_315.avi	239	110	1	4	1	4	1.3628 	2.6275 

