
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,10_10_1_114_0_90.avi	150	110	12	0	21	0	1.6891 2.881 	0
OC_2,1_1_1_119_0_135.avi	304	110	2	1	2	1	2.0623 	1.2639 
OC_2,1_10_119_1_45_180.avi	300	110	1	1	1	1	2.4746 	1.3052 
OB_OC_2,1_10_1_114_45_0.avi	93	110	3	4	3	4	3.7416 	1.7668 
OB_OC_4,1_10_119_1_45_315.avi	221	110	412	4	124	4	1.4339 3.5453 5.0891 	2.5594 
OB_OC_2,1_10_1_114_45_45.avi	210	110	2	1	2	1	1.6068 	2.6855 
NO_2,10_10_114_229_0_90.avi	195	110	1	4	1	4	1.6405 	2.766 
OC_2,10_10_229_344_0_135.avi	314	110	4	1	4	1	2.2031 	0.97034 
OB_4,1_10_1_229_45_180.avi	96	110	312	4	213	4	1.3587 2.2778 4.1967 	3.1275 
OB_OC_4,1_10_1_229_45_90.avi	115	110	3412	0	14	24	1.8102 3.5475 	1.1465 2.5074 
OB_2,10_10_1_114_0_225.avi	43	110	4	4	4	4	1.8951 	2.9503 
OB_2,1_10_1_1_45_90.avi	339	110	1	1	3	1	3.1563 	1.3505 
OB_OC_2,10_10_1_114_0_0.avi	233	110	4	1	0	41	0	1.2115 2.7793 
OB_OC_4,10_10_1_229_0_0.avi	173	110	142	3	321	3	2.1033 3.0453 4.8231 	3.7265 
OC_2,1_10_1_114_45_180.avi	231	110	42	0	24	0	1.9781 3.0238 	0
NO_2,10_10_229_344_0_315.avi	197	110	4	4	4	4	2.9118 	1.2717 
NO_4,1_1_1_119_0_180.avi	234	110	12	31	12	31	1.3733 3.1481 	2.0461 4.1499 
OB_OC_4,10_10_114_229_0_315.avi	196	110	14	43	41	34	2.833 5.057 	1.4347 4.1535 
NO_4,1_10_1_1_0_202.5.avi	260	110	123	1	213	1	2.5433 3.4937 4.2856 	1.502 
OC_2,10_10_1_114_0_315.avi	189	110	1	1	1	1	3.5489 	1.3014 
NO_2,1_10_1_1_45_0.avi	358	110	12	0	12	0	1.4426 3.0004 	0
OB_4,10_10_229_344_0_0.avi	79	110	43	41	314	4	3.3725 6.7301 11.1628 	10.1954 
OB_4,1_10_119_229_45_315.avi	39	110	3412	0	1243	0	1.6016 2.7356 3.5699 4.7373 	0
OB_2,7_10_1_114_45_90.avi	40	110	4	1	4	1	1.3436 	2.3345 
OB_4,1_10_1_114_45_180.avi	23	110	31	14	13	41	2.4187 3.8983 	1.0484 4.9305 
OB_OC_4,1_10_1_1_45_180.avi	146	110	12	42	23	23	2.7199 5.4073 	1.391 4.5211 
OB_OC_4,1_10_119_229_45_90.avi	162	110	412	4	14	43	1.3381 4.5137 	2.1859 3.803 
OB_2,10_10_229_344_0_90.avi	132	110	4	4	4	4	1.1837 	2.2878 
OB_OC_2,1_10_119_1_45_315.avi	275	110	1	4	1	4	2.6784 	1.4878 
NO_2,1_1_1_119_0_180.avi	227	110	1	3	3	3	2.5816 	1.2846 
OB_2,10_10_114_344_0_0.avi	278	110	4	1	3	1	2.4609 	3.5719 
NO_4,1_10_1_229_0_112.5.avi	336	110	234	3	234	3	1.7354 3.0225 5.5019 	4.4153 
OB_4,1_10_1_344_45_180.avi	351	110	312	4	213	4	1.7413 2.9815 4.0771 	5.0455 
OB_4,10_10_1_114_0_270.avi	70	110	143	4	341	4	1.3483 1.7318 3.2852 	2.6683 
OB_OC_2,1_10_1_1_45_135.avi	50	110	1	1	1	1	1.0559 	2.6162 
OB_4,10_10_114_229_0_270.avi	251	110	143	4	341	4	1.368 2.3843 3.7033 	4.8228 
OB_OC_2,1_10_1_229_45_135.avi	34	110	32	0	23	0	1.8524 3.8611 	0
NO_4,10_10_1_229_0_157.5.avi	190	110	12	34	21	43	1.1948 3.9863 	2.0505 3.2174 
NO_2,1_1_1_119_0_270.avi	191	110	4	1	4	1	0.9493 	1.9028 
NO_2,1_10_1_229_45_135.avi	311	110	41	0	34	0	1.6367 3.4374 	0

