
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,10_10_1_114_0_90.avi	150	110	12	0	12	0	1.8219 3.0053 	0
OC_2,1_1_1_119_0_135.avi	304	110	2	1	2	1	2.5006 	2.0039 
OC_2,1_10_119_1_45_180.avi	300	110	1	1	1	1	4.2383 	2.4071 
OB_OC_2,1_10_1_114_45_0.avi	93	110	3	4	3	4	3.9695 	2.5553 
OB_OC_4,1_10_119_1_45_315.avi	221	110	412	4	324	4	2.4941 3.6949 4.7735 	1.7261 
OB_OC_2,1_10_1_114_45_45.avi	210	110	2	1	24	0	2.1332 5.3416 	0
NO_2,10_10_114_229_0_90.avi	195	110	1	4	1	4	3.4424 	1.8825 
OC_2,10_10_229_344_0_135.avi	314	110	4	1	4	1	2.67 	1.6238 
OB_4,1_10_1_229_45_180.avi	96	110	312	4	312	4	1.7735 3.4934 4.3656 	2.893 
OB_OC_4,1_10_1_229_45_90.avi	115	110	3412	0	431	3	2.139 3.6818 5.9164 	9.2585 
OB_2,10_10_1_114_0_225.avi	43	110	4	4	4	4	2.7915 	1.8226 
OB_2,1_10_1_1_45_90.avi	339	110	1	1	1	1	1.9949 	2.916 
OB_OC_2,10_10_1_114_0_0.avi	233	110	4	1	14	0	2.8879 4.544 	0
OB_OC_4,10_10_1_229_0_0.avi	173	110	142	3	231	3	1.7548 3.8587 4.6511 	2.5547 
OC_2,1_10_1_114_45_180.avi	231	110	42	0	24	0	2.102 3.2389 	0
NO_2,10_10_229_344_0_315.avi	197	110	4	4	4	4	1.5351 	2.694 
NO_4,1_1_1_119_0_180.avi	234	110	12	31	21	13	3.8786 5.5177 	2.8379 6.2313 
OB_OC_4,10_10_114_229_0_315.avi	196	110	14	43	41	34	2.3896 4.308 	1.6614 3.3166 
NO_4,1_10_1_1_0_202.5.avi	260	110	123	1	3122	1	1.6752 2.4916 3.5537 4.5217 	5.4013 
OC_2,10_10_1_114_0_315.avi	189	110	1	1	1	1	0.9719 	1.8192 
NO_2,1_10_1_1_45_0.avi	358	110	12	0	12	0	1.8734 2.6723 	0
OB_4,10_10_229_344_0_0.avi	79	110	43	41	314	4	2.7369 6.5297 9.3144 	7.7206 
OB_4,1_10_119_229_45_315.avi	39	110	3412	0	2413	0	1.7963 2.9163 4.1975 5.1489 	0
OB_2,7_10_1_114_45_90.avi	40	110	4	1	4	1	1.0447 	1.9752 
OB_4,1_10_1_114_45_180.avi	23	110	31	14	13	41	2.3749 3.2655 	1.4085 4.1018 
OB_OC_4,1_10_1_1_45_180.avi	146	110	12	42	2	243	2.0431 	4.2438 6.6588 7.4113 
OB_OC_4,1_10_119_229_45_90.avi	162	110	412	4	124	4	1.7746 3.1759 5.2798 	2.4239 
OB_2,10_10_229_344_0_90.avi	132	110	4	4	4	4	2.2015 	3.0587 
OB_OC_2,1_10_119_1_45_315.avi	275	110	1	4	3	4	2.0938 	3.3026 
NO_2,1_1_1_119_0_180.avi	227	110	1	3	1	3	2.3063 	2.9651 
OB_2,10_10_114_344_0_0.avi	278	110	4	1	4	1	1.7575 	2.6471 
NO_4,1_10_1_229_0_112.5.avi	336	110	234	3	423	3	1.9122 3.9034 5.0887 	2.7684 
OB_4,1_10_1_344_45_180.avi	351	110	312	4	213	4	1.9385 3.1243 4.163 	6.5776 
OB_4,10_10_1_114_0_270.avi	70	110	143	4	431	4	1.5663 2.1498 4.0373 	3.2234 
OB_OC_2,1_10_1_1_45_135.avi	50	110	1	1	1	1	2.8392 	1.7446 
OB_4,10_10_114_229_0_270.avi	251	110	143	4	341	4	2.8566 3.6246 5.2727 	4.7511 
OB_OC_2,1_10_1_229_45_135.avi	34	110	32	0	32	0	2.2102 3.6249 	0
NO_4,10_10_1_229_0_157.5.avi	190	110	12	34	12	34	1.7727 3.6592 	2.4843 4.6131 
NO_2,1_1_1_119_0_270.avi	191	110	4	1	4	1	2.6363 	1.7721 
NO_2,1_10_1_229_45_135.avi	311	110	41	0	41	0	2.0547 2.9359 	0

