
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	1	1	2.0352 	2.9492 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	4312	0	1.2654 2.1046 3.0272 3.5618 	0
OB_2,1_10_119_229_45_270.avi	61	110	41	0	21	0	1.4195 2.372 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	42	41	3.1427 7.5915 	4.3984 6.278 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	21	13	2.6907 4.0047 	1.8668 4.4685 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	1.122 	2.6509 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	21	24	2.5983 3.6195 	1.6219 4.5565 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	2.6646 	1.762 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	124	4	1.741 3.3946 4.373 	2.6666 
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	3	1	3.6274 	2.5712 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	3	1	5.9986 	2.9986 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	421	1	1.7833 3.3033 4.6228 	2.5193 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	321	1	2.3776 3.5774 4.6097 	1.7842 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	42	14	1.6604 5.4049 	2.2065 3.2208 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	2.656 	1.6881 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	342	3	2.0773 3.7334 6.5788 	4.4689 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	41	0	1.0753 2.0183 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	1	1	4.3194 	1.8874 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	4211	1	1.4221 2.4932 3.2866 3.8775 	4.655 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	1.8926 4.4927 	1.1326 3.5088 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	2.5987 	1.6228 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	34	14	1.6156 4.7039 	2.2859 3.1755 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	12	0	1.6371 2.7815 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	21	0	1.4367 2.6684 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	421	1	1.5154 3.1501 3.91 	2.2514 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	43	0	1.7932 3.1317 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	13	0	1.8997 2.7329 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	142	1	2.0585 3.2184 5.0261 	3.8841 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	134	4	1.703 2.5582 4.7808 	3.7485 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	32	0	2.0901 3.443 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	143	3	1.5133 3.2418 4.0321 	2.0654 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	0.70736 	1.5237 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	14	0	1.6968 2.7261 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	43	14	1.1825 2.5807 	1.9674 3.2938 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	21	13	2.5681 3.4548 	1.4481 3.919 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	12	14	1.4238 4.2089 	2.2262 3.1383 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	43	0	1.5092 2.4951 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	223	24	2.0983 2.8503 5.2733 	3.6497 5.6733 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	134	4	1.5371 2.3918 4.4722 	3.5133 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	12	14	1.3711 4.2894 	2.5699 3.3698 

