
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,1_10_1_1_45_315.avi	278	110	12	0	21	0	3.5465 4.9387 	0
NO_2,1_10_119_344_45_90.avi	117	110	3	4	1	4	4.427 	2.5879 
OB_4,1_10_1_344_45_315.avi	283	110	3412	0	2314	0	2.7714 4.4519 6.0507 7.4525 	0
OB_2,10_10_114_229_0_135.avi	170	110	14	0	41	0	2.4438 4.4988 	0
NO_4,10_10_229_344_0_315.avi	13	110	43	41	34	14	1.7567 6.8845 	2.773 4.6525 
OB_2,1_10_1_1_45_0.avi	64	110	0	14	0	41	0	2.4928 4.1623 
OC_4,1_10_119_344_0_247.5.avi	260	110	13	23	31	23	2.4644 7.3125 	3.4653 5.3507 
OB_OC_4,1_10_119_114_45_225.avi	171	110	342	1	124	1	2.6165 5.6645 7.9045 	4.1844 
OC_4,1_10_119_344_45_90.avi	55	110	31	41	13	14	2.5154 5.0845 	3.6912 6.1552 
OB_4,1_10_119_229_45_225.avi	123	110	342	4	324	2	1.9087 3.4276 5.4348 	7.0999 
NO_2,10_10_1_114_0_270.avi	219	110	2	1	2	1	4.0481 	2.4892 
OB_2,1_10_1_1_45_225.avi	70	110	1	4	3	4	2.6212 	3.8624 
OC_4,1_10_1_1_0_157.5.avi	266	110	234	2	314	2	4.4046 5.4454 6.8127 	2.3895 
OB_4,10_10_1_114_0_90.avi	88	110	43	14	34	14	2.2072 3.1108 	3.9511 5.3917 
OB_OC_2,1_10_119_344_45_135.avi	331	110	32	0	41	0	2.5397 3.7729 	0
OB_2,1_10_119_114_45_135.avi	97	110	12	0	32	0	1.783 3.2387 	0
OC_4,1_10_1_1_0_247.5.avi	276	110	123	1	213	1	2.9865 4.322 5.5617 	2.1537 
OB_OC_2,10_10_1_114_0_180.avi	68	110	14	0	14	0	2.2248 3.2237 	0
OB_OC_4,10_10_114_229_0_0.avi	104	110	14	32	24	21	2.0425 6.7295 	3.153 5.3387 
OC_2,1_10_1_114_45_90.avi	33	110	4	1	4	1	3.2348 	2.0275 
OC_2,10_10_114_229_0_225.avi	208	110	0	43	0	34	0	2.5038 3.776 
NO_4,10_10_1_229_0_90.avi	247	110	12	43	21	43	3.5396 6.1063 	1.9782 4.7155 
OB_4,10_10_1_229_0_225.avi	197	110	14	21	14	21	1.6811 4.1152 	2.7209 5.4496 
OC_4,10_10_1_229_0_157.5.avi	154	110	12	34	12	34	1.8639 4.3348 	3.0333 5.1118 
OB_OC_2,1_10_1_114_45_225.avi	232	110	1	1	1	1	1.9137 	2.9619 
NO_4,10_10_229_344_0_202.5.avi	234	110	34	14	43	14	2.4949 5.1045 	3.6244 6.3527 
OB_2,10_10_1_114_0_45.avi	245	110	1	1	14	0	2.4285 4.1325 	0
OB_4,1_1_1_119_0_180.avi	229	110	34	42	43	24	2.0252 5.9692 	3.1522 4.6078 
OC_4,1_10_1_344_45_135.avi	341	110	41	13	4	314	3.3552 	1.8936 4.4758 6.068 
NO_4,10_10_1_344_0_315.avi	76	110	12	41	21	14	2.4231 5.3839 	3.7441 6.8545 
OB_4,10_10_1_344_0_45.avi	256	110	142	4	142	4	2.7667 4.0703 5.9578 	2.0292 
NO_4,10_10_1_229_0_270.avi	86	110	12	42	21	42	1.8073 4.3196 	3.0879 5.6645 
OB_2,10_10_229_344_0_0.avi	43	110	43	0	43	0	2.0215 5.8313 	0
NO_4,1_10_1_229_45_135.avi	219	110	41	31	41	31	2.9418 6.3742 	1.8163 4.6228 
NO_4,1_10_1_1_0_247.5.avi	163	110	123	1	312	1	2.0564 3.352 4.4386 	5.8633 
OB_OC_4,10_10_114_229_0_45.avi	166	110	14	21	14	12	2.9269 4.3441 	2.0877 6.1344 
NO_2,10_10_1_229_0_180.avi	239	110	2	4	2	4	3.9282 	2.8471 
OC_2,10_10_114_344_0_315.avi	278	110	1	4	1	4	3.3324 	2.4437 
OB_OC_2,7_10_1_344_45_90.avi	127	110	4	4	4	4	3.9512 	2.4322 
OC_2,10_10_1_344_0_315.avi	239	110	1	4	1	4	3.8261 	2.1924 

