
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	3	1	4.2914 	3.2754 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	3412	0	2.2053 3.2615 4.18 5.2117 	0
OB_2,1_10_119_229_45_270.avi	61	110	41	0	21	0	2.0639 3.344 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	42	14	1.9624 3.6738 	5.0342 7.4901 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	21	13	2.9202 4.3139 	2.0819 4.9198 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	1.6277 	2.9233 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	12	42	3.0205 5.1179 	2.0376 3.9979 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	3.1889 	1.7747 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	421	4	2.2824 3.5376 5.3228 	4.1465 
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	3	1	4.0344 	2.6127 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	1	1	1.9947 	3.027 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	124	1	2.1605 3.8405 5.3844 	4.6384 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	123	1	1.7537 2.6977 4.7128 	3.9294 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	43	14	1.789 5.0036 	2.5804 3.5792 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	2.314 	1.5206 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	432	3	2.5617 3.8427 5.0346 	1.7389 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	13	0	1.8105 3.2267 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	3	1	3.5125 	1.8968 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	241	1	1.9421 3.0726 5.2488 	4.3761 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	2.6866 4.6463 	1.583 3.4391 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	1.7117 	2.9758 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	34	14	2.7566 4.4291 	1.7652 3.4522 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	12	0	1.9165 2.8206 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	1.5733 2.6524 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	124	1	2.1869 3.2845 5.532 	4.1716 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	43	0	1.9953 3.3931 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	13	0	1.5804 2.7652 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	124	1	1.6998 3.5728 4.4126 	2.917 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	13	43	1.5983 2.636 	3.8708 4.8289 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	23	0	2.5508 4.3256 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	143	3	1.8624 4.4001 6.2138 	2.7027 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	1.6544 	2.6613 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	14	0	1.9242 3.2182 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	34	41	4.1671 5.146 	2.146 3.0655 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	231	1	3.0253 5.2249 6.9364 	2.0882 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	12	14	1.7796 5.4444 	2.8203 4.0286 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	34	0	1.5235 2.8102 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	32	42	2.134 4.2439 	2.9404 5.2218 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	423	4	3.308 4.246 6.3155 	2.2922 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	12	14	1.8417 4.938 	2.8112 3.7457 

