
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,10_10_1_114_0_90.avi	150	110	12	0	12	0	2.6265 4.1249 	0
OC_2,1_1_1_119_0_135.avi	304	110	2	1	2	1	2.982 	2.2724 
OC_2,1_10_119_1_45_180.avi	300	110	1	1	1	1	4.0556 	2.7994 
OB_OC_2,1_10_1_114_45_0.avi	93	110	3	4	2	4	4.3876 	2.4692 
OB_OC_4,1_10_119_1_45_315.avi	221	110	412	4	124	4	4.0996 5.0346 6.5695 	2.3802 
OB_OC_2,1_10_1_114_45_45.avi	210	110	2	1	2	1	4.1942 	2.9535 
NO_2,10_10_114_229_0_90.avi	195	110	1	4	1	4	2.1654 	3.4056 
OC_2,10_10_229_344_0_135.avi	314	110	4	1	4	1	3.2006 	1.9694 
OB_4,1_10_1_229_45_180.avi	96	110	312	4	312	4	2.2717 3.3937 5.7619 	4.1282 
OB_OC_4,1_10_1_229_45_90.avi	115	110	3412	0	3124	0	2.1182 3.2866 4.8085 6.1114 	0
OB_2,10_10_1_114_0_225.avi	43	110	4	4	4	4	3.2712 	1.9023 
OB_2,1_10_1_1_45_90.avi	339	110	1	1	1	1	2.2933 	3.6038 
OB_OC_2,10_10_1_114_0_0.avi	233	110	4	1	0	41	0	2.0047 6.7007 
OB_OC_4,10_10_1_229_0_0.avi	173	110	142	3	421	3	2.4019 3.3459 5.579 	4.1882 
OC_2,1_10_1_114_45_180.avi	231	110	42	0	42	0	2.7943 4.0644 	0
NO_2,10_10_229_344_0_315.avi	197	110	4	4	4	4	2.3271 	4.0231 
NO_4,1_1_1_119_0_180.avi	234	110	12	31	12	31	2.9575 5.046 	4.0202 6.1325 
OB_OC_4,10_10_114_229_0_315.avi	196	110	14	43	41	34	2.0711 3.9027 	3.1686 5.1589 
NO_4,1_10_1_1_0_202.5.avi	260	110	123	1	213	1	2.1807 4.501 5.8783 	3.2628 
OC_2,10_10_1_114_0_315.avi	189	110	1	1	1	1	2.3257 	3.4064 
NO_2,1_10_1_1_45_0.avi	358	110	12	0	21	0	2.0142 3.3242 	0
OB_4,10_10_229_344_0_0.avi	79	110	43	41	314	4	2.3445 3.2466 4.9266 	4.1098 
OB_4,1_10_119_229_45_315.avi	39	110	3412	0	4213	0	2.4404 3.7289 4.7627 5.8583 	0
OB_2,7_10_1_114_45_90.avi	40	110	4	1	4	1	1.9084 	3.1565 
OB_4,1_10_1_114_45_180.avi	23	110	31	14	31	13	3.2938 4.7439 	2.0939 5.9905 
OB_OC_4,1_10_1_1_45_180.avi	146	110	12	42	12	42	2.1559 3.2534 	4.1256 5.5807 
OB_OC_4,1_10_119_229_45_90.avi	162	110	412	4	24	42	4.3957 6.5898 	3.2362 5.571 
OB_2,10_10_229_344_0_90.avi	132	110	4	4	4	4	2.4461 	3.1422 
OB_OC_2,1_10_119_1_45_315.avi	275	110	1	4	1	4	4.1406 	2.2756 
NO_2,1_1_1_119_0_180.avi	227	110	1	3	1	3	2.1449 	3.0316 
OB_2,10_10_114_344_0_0.avi	278	110	4	1	4	1	2.0282 	2.9258 
NO_4,1_10_1_229_0_112.5.avi	336	110	234	3	423	3	3.2038 4.4131 5.9884 	2.3166 
OB_4,1_10_1_344_45_180.avi	351	110	312	4	213	4	1.8317 2.8879 4.0319 	5.104 
OB_4,10_10_1_114_0_270.avi	70	110	143	4	143	4	3.6056 4.56 5.4073 	2.3908 
OB_OC_2,1_10_1_1_45_135.avi	50	110	1	1	1	1	2.2736 	3.9766 
OB_4,10_10_114_229_0_270.avi	251	110	143	4	341	4	2.3906 3.5904 6.0788 	5.1657 
OB_OC_2,1_10_1_229_45_135.avi	34	110	32	0	23	0	2.413 4.1499 	0
NO_4,10_10_1_229_0_157.5.avi	190	110	12	34	21	43	1.8674 4.6675 	2.7954 3.9304 
NO_2,1_1_1_119_0_270.avi	191	110	4	1	4	3	3.5156 	2.5806 
NO_2,1_10_1_229_45_135.avi	311	110	41	0	43	0	2.8751 4.1153 	0

