
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	1	1	3.5227 	4.6841 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	243	3	1.3409 2.2699 3.1979 	4.3014 
OB_2,1_10_119_229_45_270.avi	61	110	41	0	12	0	1.1699 2.1228 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	124	4	1.2634 3.2237 5.1431 	3.9932 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	32	31	1.6016 3.3365 	2.2259 4.1856 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	0.67723 	1.6382 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	21	24	1.1184 3.535 	2.5357 4.4705 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	2.009 	1.0012 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	4213	0	1.3982 2.1911 2.9675 3.926 	0
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	32	0	1.7465 2.8266 	0
NO_2,1_10_119_1_45_180.avi	147	110	1	1	1	1	0.79488 	1.8127 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	324	1	1.4958 2.4737 3.8495 	3.0736 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	123	1	1.1744 2.1662 3.0304 	3.8139 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	43	14	1.6427 3.0994 	1.1949 3.8683 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	1.884 	1.3404 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	234	3	1.3025 2.078 4.141 	3.1436 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	41	0	0.82579 1.9468 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	3	1	1.4871 	2.6091 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	241	1	1.0418 1.7868 3.3711 	4.0593 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	1.6762 3.5313 	0.91524 2.4512 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	2.6536 	1.7425 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	34	14	1.9335 4.3575 	1.1406 2.9632 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	21	0	1.5682 2.5501 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	1.3018 2.2627 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	124	1	1.055 2.1531 3.8486 	2.6647 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	43	0	1.3451 2.4471 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	13	0	1.0165 2.168 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	142	1	1.2195 2.178 3.9473 	2.8367 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	134	4	1.0673 2.0293 4.2454 	3.27 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	23	0	1.1126 2.2491 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	4311	3	1.175 1.8717 3.1982 3.6864 	4.384 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	1.8029 	0.93023 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	41	0	1.2435 2.0374 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	43	41	1.1221 3.5691 	2.1134 2.7921 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	12	31	1.7919 2.7518 	0.95014 3.7287 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	21	14	1.2106 3.8989 	1.9795 2.6592 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	34	0	1.2764 2.1876 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	23	24	1.4813 3.7918 	2.1286 3.2013 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	134	4	1.0172 1.7638 3.5625 	2.6743 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	21	14	1.7654 3.5557 	1.0683 2.6915 

