
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,10_10_1_114_0_90.avi	150	110	12	0	21	0	1.7989 2.8939 	0
OC_2,1_1_1_119_0_135.avi	304	110	2	1	2	1	2.1054 	1.3444 
OC_2,1_10_119_1_45_180.avi	300	110	1	1	1	1	1.2775 	2.1901 
OB_OC_2,1_10_1_114_45_0.avi	93	110	3	4	3	4	1.5198 	2.9116 
OB_OC_4,1_10_119_1_45_315.avi	221	110	412	4	421	4	1.3615 2.2805 3.2958 	4.2502 
OB_OC_2,1_10_1_114_45_45.avi	210	110	2	1	2	1	2.4665 	1.522 
NO_2,10_10_114_229_0_90.avi	195	110	1	4	1	4	2.1709 	1.1462 
OC_2,10_10_229_344_0_135.avi	314	110	4	1	4	1	2.157 	0.98767 
OB_4,1_10_1_229_45_180.avi	96	110	312	4	213	4	1.3802 2.805 3.6298 	2.2519 
OB_OC_4,1_10_1_229_45_90.avi	115	110	3412	0	41	24	1.6259 2.7848 	3.4715 4.3521 
OB_2,10_10_1_114_0_225.avi	43	110	4	4	4	4	1.3526 	2.3784 
OB_2,1_10_1_1_45_90.avi	339	110	1	1	1	1	1.3074 	2.3477 
OB_OC_2,10_10_1_114_0_0.avi	233	110	4	1	0	14	0	1.4037 2.5466 
OB_OC_4,10_10_1_229_0_0.avi	173	110	142	3	241	3	3.5467 4.2962 5.3134 	1.7299 
OC_2,1_10_1_114_45_180.avi	231	110	42	0	42	0	1.3445 2.3429 	0
NO_2,10_10_229_344_0_315.avi	197	110	4	4	4	4	2.072 	1.1016 
NO_4,1_1_1_119_0_180.avi	234	110	12	31	12	31	1.5768 3.2065 	2.2235 3.9514 
OB_OC_4,10_10_114_229_0_315.avi	196	110	14	43	41	34	2.0763 3.2762 	1.3313 4.1074 
NO_4,1_10_1_1_0_202.5.avi	260	110	123	1	2213	1	1.2077 1.9747 3.4851 4.1194 	2.3905 
OC_2,10_10_1_114_0_315.avi	189	110	1	1	1	1	2.176 	1.4794 
NO_2,1_10_1_1_45_0.avi	358	110	12	0	12	0	1.4434 2.3391 	0
OB_4,10_10_229_344_0_0.avi	79	110	43	41	34	14	2.4811 4.0335 	0.99257 4.8408 
OB_4,1_10_119_229_45_315.avi	39	110	3412	0	1324	0	1.1273 1.983 2.8562 3.6975 	0
OB_2,7_10_1_114_45_90.avi	40	110	4	1	4	1	2.2519 	1.3798 
OB_4,1_10_1_114_45_180.avi	23	110	31	14	13	41	2.2159 3.0741 	1.0884 4.0565 
OB_OC_4,1_10_1_1_45_180.avi	146	110	12	42	21	23	3.585 4.7055 	1.6177 2.7536 
OB_OC_4,1_10_119_229_45_90.avi	162	110	412	4	421	4	1.2901 2.1139 3.4658 	2.8879 
OB_2,10_10_229_344_0_90.avi	132	110	4	4	4	4	1.4684 	2.3002 
OB_OC_2,1_10_119_1_45_315.avi	275	110	1	4	1	4	2.0903 	1.3468 
NO_2,1_1_1_119_0_180.avi	227	110	1	3	1	3	1.6249 	2.2901 
OB_2,10_10_114_344_0_0.avi	278	110	4	1	4	1	1.2525 	2.0509 
NO_4,1_10_1_229_0_112.5.avi	336	110	234	3	324	3	1.3774 2.282 3.8264 	3.2016 
OB_4,1_10_1_344_45_180.avi	351	110	312	4	312	4	1.781 2.5639 3.4441 	1.1252 
OB_4,10_10_1_114_0_270.avi	70	110	143	4	143	4	1.439 3.2063 3.6222 	1.9905 
OB_OC_2,1_10_1_1_45_135.avi	50	110	1	1	1	1	1.1003 	2.1625 
OB_4,10_10_114_229_0_270.avi	251	110	143	4	431	4	0.76396 1.501 2.4365 	2.989 
OB_OC_2,1_10_1_229_45_135.avi	34	110	32	0	32	0	1.3469 2.5642 	0
NO_4,10_10_1_229_0_157.5.avi	190	110	12	34	21	43	1.4197 3.8448 	1.9568 3.3226 
NO_2,1_1_1_119_0_270.avi	191	110	4	1	4	1	1.2852 	2.3 
NO_2,1_10_1_229_45_135.avi	311	110	41	0	41	0	1.1631 2.5638 	0

