
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_114_45_270.avi	175	110	32	0	4	3	3.3374 	2.2232 
OC_4,10_10_229_344_0_315.avi	142	110	43	41	34	14	2.2318 4.951 	3.0172 3.8805 
NO_4,1_10_1_229_0_22.5.avi	242	110	34	14	34	41	2.278 4.8048 	3.0779 3.9969 
OB_OC_4,10_10_1_114_0_135.avi	267	110	42	14	42	14	2.9036 3.8311 	1.9511 4.6564 
OC_4,1_10_1_229_45_135.avi	188	110	41	31	14	13	1.9569 4.1891 	3.0928 5.0134 
OB_OC_2,1_10_1_229_45_270.avi	126	110	41	0	1	3	2.7331 	3.9244 
OC_4,1_1_1_119_0_180.avi	54	110	12	31	12	31	2.5236 4.8908 	3.7718 5.938 
OC_4,1_10_1_1_0_202.5.avi	211	110	123	1	213	1	1.9097 3.5807 4.6513 	2.5899 
OB_4,1_10_119_229_45_45.avi	95	110	3412	0	4213	0	2.2079 2.9594 3.7039 4.9342 	0
OB_OC_2,1_10_1_1_45_180.avi	17	110	2	4	2	4	2.5835 	1.7986 
OB_2,1_10_1_344_45_315.avi	272	110	12	0	21	0	1.18 2.4196 	0
OB_OC_2,10_10_114_344_0_135.avi	88	110	1	4	1	4	2.8275 	1.3554 
OB_OC_4,1_7_1_1_45_90.avi	160	110	34	32	43	32	2.8473 5.8952 	1.1828 2.0644 
OB_OC_4,1_10_1_114_45_270.avi	248	110	412	1	432	1	1.645 2.6538 4.1408 	3.4626 
NO_4,1_10_119_344_45_90.avi	130	110	31	41	31	14	1.746 3.2974 	0.94507 2.2726 
OC_2,10_10_1_344_0_0.avi	266	110	0	41	0	14	0	1.2093 2.2974 
OC_2,1_10_1_114_45_315.avi	143	110	2	1	2	1	1.9757 	1.2785 
OC_2,10_10_114_229_0_90.avi	247	110	1	4	1	4	1.2762 	2.6127 
OC_2,1_1_1_119_0_270.avi	254	110	4	1	4	1	0.99811 	1.79 
OB_2,1_10_119_114_45_180.avi	160	110	31	0	13	0	1.6121 2.9161 	0
NO_2,1_10_1_114_45_90.avi	8	110	4	1	4	1	2.0454 	1.2855 
OB_OC_2,10_10_1_114_0_315.avi	120	110	4	4	4	4	1.466 	2.419 
OC_2,10_10_229_344_0_270.avi	153	110	3	1	3	1	2.194 	1.4799 
OB_4,1_10_1_229_45_0.avi	98	110	34	42	34	24	1.3308 4.1537 	2.1391 3.2093 
OB_OC_2,1_10_1_344_45_225.avi	71	110	34	0	43	0	1.6005 2.7624 	0
OB_2,1_10_1_114_45_180.avi	296	110	1	1	1	1	1.0062 	2.0091 
NO_4,1_10_1_1_0_157.5.avi	155	110	234	2	234	2	1.0575 2.0409 3.68 	4.3358 
OC_4,1_10_119_344_45_90.avi	320	110	31	41	31	14	2.105 3.5367 	0.96 2.5518 
OB_2,1_7_1_1_45_270.avi	141	110	34	0	43	0	1.0924 2.4603 	0
OB_4,1_10_1_1_45_225.avi	277	110	41	14	14	14	1.6806 4.1216 	2.3847 3.4877 
OC_4,10_10_1_229_0_22.5.avi	143	110	1	134	1	143	2.2287 	1.2503 3.0994 4.2043 
OB_OC_4,1_1_1_119_0_45.avi	292	110	41	34	24	41	1.4022 2.8738 	2.043 4.2985 
NO_4,10_10_114_229_0_90.avi	272	110	1	432	1	423	4.2526 	1.5274 2.6868 3.6622 
NO_2,10_10_1_344_0_0.avi	136	110	0	41	0	14	0	1.0329 2.2486 
NO_4,1_10_1_229_45_0.avi	78	110	12	31	12	31	1.8138 2.702 	1.1276 3.255 
NO_2,10_10_114_344_0_270.avi	285	110	1	4	1	4	2.3029 	1.1674 
NO_2,1_10_119_1_45_315.avi	342	110	3	1	3	1	1.0865 	2.7286 
NO_2,10_10_114_229_0_225.avi	118	110	0	43	0	34	0	1.1202 2.6417 
OC_4,1_10_1_114_45_0.avi	242	110	412	1	124	1	1.3589 2.4231 4.1036 	3.1352 
NO_2,10_10_1_114_0_225.avi	158	110	1	1	1	1	1.3441 	2.2881 

