
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	3	1	3.1494 	2.3266 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	3412	0	2.8567 4.0022 5.2509 5.6971 	0
OB_2,1_10_119_229_45_270.avi	61	110	41	0	21	0	0.84231 3.971 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	423	4	1.3537 2.8267 5.138 	3.8181 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	23	13	1.7503 3.516 	1.11 2.6539 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	0.90618 	2.2835 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	12	42	0.8761 2.5507 	1.5972 3.9584 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	1.0717 	2.4959 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	2134	0	1.3199 2.9256 4.0152 5.3357 	0
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	3	1	2.3849 	1.0499 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	1	1	2.0214 	0.88697 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	324	1	1.2541 2.6374 4.5587 	3.4293 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	32	12	1.2522 3.2673 	1.7967 4.3793 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	43	41	4.1344 5.7501 	2.0126 3.2862 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	2.7916 	1.6247 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	234	3	4.1792 5.4762 6.8521 	2.4533 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	14	0	1.2039 1.9858 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	3	1	1.2986 	2.0965 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	241	1	1.885 3.7745 5.4929 	6.2634 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	24	41	1.5985 4.4773 	3.1005 5.5191 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	2.6793 	1.079 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	43	41	1.3436 4.8308 	2.5679 3.5742 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	12	0	1.7595 2.9443 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	21	0	1.4455 2.7735 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	21	14	1.2505 2.3386 	3.4925 4.6983 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	4	1	1.2961 	2.9054 
NO_2,1_10_1_1_45_270.avi	202	110	31	0	31	0	0.95856 2.5189 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	124	1	1.3913 3.5107 4.503 	2.2296 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	41	41	2.6433 4.9308 	3.5634 6.538 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	32	0	1.2463 2.2322 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	134	3	3.7249 5.0205 5.6513 	2.8049 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	3	0.95332 	2.0908 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	14	0	1.8762 3.1309 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	34	14	3.4841 5.4828 	2.6925 4.1872 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	21	13	2.6279 3.7155 	1.3143 4.4834 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	12	14	2.1959 6.2202 	3.2511 4.7162 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	43	0	1.3422 2.56 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	332	42	1.2927 1.8517 4.6363 	3.2505 5.6506 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	342	4	1.147 3.797 5.0426 	2.3867 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	12	14	1.4472 4.519 	2.2077 3.3013 

