
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,1_10_1_1_45_315.avi	278	110	12	0	21	0	4.9335 6.533 	0
NO_2,1_10_119_344_45_90.avi	117	110	3	4	3	4	2.8482 	1.9516 
OB_4,1_10_1_344_45_315.avi	283	110	3412	0	4213	0	1.78 2.9175 4.8688 6.1732 	0
OB_2,10_10_114_229_0_135.avi	170	110	14	0	41	0	1.2984 2.8827 	0
NO_4,10_10_229_344_0_315.avi	13	110	43	41	34	41	3.7368 5.0084 	1.2869 2.6093 
OB_2,1_10_1_1_45_0.avi	64	110	0	14	0	14	0	1.7857 3.137 
OC_4,1_10_119_344_0_247.5.avi	260	110	13	23	13	32	1.7515 4.577 	2.6162 3.6809 
OB_OC_4,1_10_119_114_45_225.avi	171	110	342	1	243	1	4.3853 5.7776 7.4979 	2.5851 
OC_4,1_10_119_344_45_90.avi	55	110	31	41	31	14	2.4219 4.3016 	1.5106 3.2936 
OB_4,1_10_119_229_45_225.avi	123	110	342	4	43	42	3.2843 4.867 	2.2121 6.2194 
NO_2,10_10_1_114_0_270.avi	219	110	2	1	2	1	1.4248 	2.3384 
OB_2,1_10_1_1_45_225.avi	70	110	1	4	1	4	1.4916 	2.8749 
OC_4,1_10_1_1_0_157.5.avi	266	110	234	2	124	2	3.8025 5.123 7.2972 	8.0886 
OB_4,10_10_1_114_0_90.avi	88	110	43	14	43	41	2.3259 2.9118 	1.3739 3.9341 
OB_OC_2,1_10_119_344_45_135.avi	331	110	32	0	23	0	1.3 2.1637 	0
OB_2,1_10_119_114_45_135.avi	97	110	12	0	2	1	0.88143 	1.9272 
OC_4,1_10_1_1_0_247.5.avi	276	110	123	1	312	1	1.197 1.9241 2.5808 	3.4919 
OB_OC_2,10_10_1_114_0_180.avi	68	110	14	0	41	0	1.6512 3.1143 	0
OB_OC_4,10_10_114_229_0_0.avi	104	110	14	32	13	32	1.594 6.2236 	2.6806 5.2498 
OC_2,1_10_1_114_45_90.avi	33	110	4	1	4	1	2.0209 	1.1971 
OC_2,10_10_114_229_0_225.avi	208	110	0	43	0	34	0	1.1684 2.9986 
NO_4,10_10_1_229_0_90.avi	247	110	12	43	21	43	2.3581 3.733 	1.0526 5.0854 
OB_4,10_10_1_229_0_225.avi	197	110	14	21	41	12	1.4016 3.9772 	2.385 5.0334 
OC_4,10_10_1_229_0_157.5.avi	154	110	12	34	12	34	1.024 3.7612 	1.8573 3.0407 
OB_OC_2,1_10_1_114_45_225.avi	232	110	1	1	1	1	1.356 	2.3892 
NO_4,10_10_229_344_0_202.5.avi	234	110	34	14	43	14	1.1656 3.1508 	2.2303 4.3586 
OB_2,10_10_1_114_0_45.avi	245	110	1	1	1	1	1.3132 	2.3216 
OB_4,1_1_1_119_0_180.avi	229	110	34	42	34	42	1.1271 4.2707 	2.289 3.4814 
OC_4,1_10_1_344_45_135.avi	341	110	41	13	43	31	2.1405 4.3407 	1.1806 3.0945 
NO_4,10_10_1_344_0_315.avi	76	110	12	41	21	14	1.0105 2.0737 	2.9853 3.843 
OB_4,10_10_1_344_0_45.avi	256	110	142	4	241	4	1.6022 2.7931 6.3057 	4.1215 
NO_4,10_10_1_229_0_270.avi	86	110	12	42	21	42	0.82802 2.5699 	1.6828 3.7702 
OB_2,10_10_229_344_0_0.avi	43	110	43	0	3	4	1.8042 	3.5002 
NO_4,1_10_1_229_45_135.avi	219	110	41	31	14	31	1.1847 3.1529 	2.3127 4.0331 
NO_4,1_10_1_1_0_247.5.avi	163	110	123	1	312	1	0.91033 1.5496 2.6856 	3.4311 
OB_OC_4,10_10_114_229_0_45.avi	166	110	14	21	41	21	2.0443 4.0849 	1.3322 3.116 
NO_2,10_10_1_229_0_180.avi	239	110	2	4	2	4	1.2027 	2.1392 
OC_2,10_10_114_344_0_315.avi	278	110	1	4	1	4	1.2907 	1.9291 
OB_OC_2,7_10_1_344_45_90.avi	127	110	4	4	4	4	2.5429 	1.3923 
OC_2,10_10_1_344_0_315.avi	239	110	1	4	1	4	2.0717 	1.1996 

