
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,10_10_1_114_0_90.avi	150	110	12	0	21	0	0.98701 2.1075 	0
OC_2,1_1_1_119_0_135.avi	304	110	2	1	2	1	2.1454 	1.521 
OC_2,1_10_119_1_45_180.avi	300	110	1	1	1	2	1.3675 	2.6307 
OB_OC_2,1_10_1_114_45_0.avi	93	110	3	4	3	4	1.9921 	1.1374 
OB_OC_4,1_10_119_1_45_315.avi	221	110	412	4	124	4	2.2721 3.4425 4.3521 	1.3686 
OB_OC_2,1_10_1_114_45_45.avi	210	110	2	1	2	1	2.1193 	1.1174 
NO_2,10_10_114_229_0_90.avi	195	110	1	4	1	4	3.1579 	1.2135 
OC_2,10_10_229_344_0_135.avi	314	110	4	1	4	1	1.8298 	0.99002 
OB_4,1_10_1_229_45_180.avi	96	110	312	4	312	4	1.036 2.1889 3.8305 	2.8855 
OB_OC_4,1_10_1_229_45_90.avi	115	110	3412	0	431	2	2.2431 5.3867 7.5374 	3.964 
OB_2,10_10_1_114_0_225.avi	43	110	4	4	4	4	2.5604 	1.5361 
OB_2,1_10_1_1_45_90.avi	339	110	1	1	1	1	1.3731 	2.7165 
OB_OC_2,10_10_1_114_0_0.avi	233	110	4	1	1	4	1.8867 	0.92671 
OB_OC_4,10_10_1_229_0_0.avi	173	110	142	3	421	3	0.98594 1.8087 3.6169 	2.5922 
OC_2,1_10_1_114_45_180.avi	231	110	42	0	24	0	1.1166 2.1628 	0
NO_2,10_10_229_344_0_315.avi	197	110	4	4	4	4	0.80007 	2.505 
NO_4,1_1_1_119_0_180.avi	234	110	12	31	12	31	0.92027 2.3924 	1.4404 3.3283 
OB_OC_4,10_10_114_229_0_315.avi	196	110	14	43	41	34	2.2575 3.3715 	1.2496 4.2342 
NO_4,1_10_1_1_0_202.5.avi	260	110	123	1	312	1	1.547 2.1539 2.9538 	4.2908 
OC_2,10_10_1_114_0_315.avi	189	110	1	1	1	1	1.8423 	1.1143 
NO_2,1_10_1_1_45_0.avi	358	110	12	0	12	0	1.233 2.5195 	0
OB_4,10_10_229_344_0_0.avi	79	110	43	41	34	14	1.9032 4.3913 	2.7829 3.5824 
OB_4,1_10_119_229_45_315.avi	39	110	3412	0	4213	0	0.96172 2.1782 3.1626 4.1634 	0
OB_2,7_10_1_114_45_90.avi	40	110	4	1	4	1	0.83635 	1.8287 
OB_4,1_10_1_114_45_180.avi	23	110	31	14	13	41	3.0501 3.7936 	1.5715 4.7301 
OB_OC_4,1_10_1_1_45_180.avi	146	110	12	42	2	243	6.811 	2.0178 2.9389 8.7319 
OB_OC_4,1_10_119_229_45_90.avi	162	110	412	4	124	4	1.1472 3.8775 5.5151 	2.156 
OB_2,10_10_229_344_0_90.avi	132	110	4	4	4	4	1.2929 	1.8435 
OB_OC_2,1_10_119_1_45_315.avi	275	110	1	4	1	4	1.5122 	2.5445 
NO_2,1_1_1_119_0_180.avi	227	110	1	3	1	1	1.4636 	3.951 
OB_2,10_10_114_344_0_0.avi	278	110	4	1	4	1	1.0256 	1.985 
NO_4,1_10_1_229_0_112.5.avi	336	110	234	3	234	3	1.3803 2.3179 4.0996 	3.2604 
OB_4,1_10_1_344_45_180.avi	351	110	312	4	213	4	1.5683 2.5437 3.401 	4.1684 
OB_4,10_10_1_114_0_270.avi	70	110	143	4	134	4	1.1655 2.7892 3.1737 	1.8672 
OB_OC_2,1_10_1_1_45_135.avi	50	110	1	1	1	1	1.403 	4.5252 
OB_4,10_10_114_229_0_270.avi	251	110	143	4	341	4	1.2884 2.0404 3.1769 	3.8576 
OB_OC_2,1_10_1_229_45_135.avi	34	110	32	0	23	0	1.3081 2.4516 	0
NO_4,10_10_1_229_0_157.5.avi	190	110	12	34	21	43	1.2302 3.7826 	1.8556 3.0072 
NO_2,1_1_1_119_0_270.avi	191	110	4	1	4	1	2.3166 	0.9333 
NO_2,1_10_1_229_45_135.avi	311	110	41	0	14	0	1.0848 1.9554 	0

