
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	1	1	2.5167 	1.5183 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	431	3	1.0963 2.0313 5.4477 	3.0711 
OB_2,1_10_119_229_45_270.avi	61	110	41	0	21	0	1.2217 1.9642 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	423	1	1.3713 2.644 5.419 	3.7396 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	231	1	1.672 2.5916 3.9972 	0.99032 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	0.66175 	1.9259 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	12	42	1.0651 4.0078 	1.8255 2.8977 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	2.1682 	0.99129 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	4213	0	1.5389 2.4275 3.1556 4.8022 	0
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	32	0	1.294 2.252 	0
NO_2,1_10_119_1_45_180.avi	147	110	1	1	3	1	2.5743 	1.1282 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	124	1	1.4581 2.2485 3.8507 	2.9765 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	123	1	1.0259 1.8198 3.5163 	2.7219 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	42	41	2.9624 3.7303 	1.2574 2.3395 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	2.6227 	1.3885 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	241	3	1.0843 3.1563 5.7479 	2.4437 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	41	0	0.7667 1.5347 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	1	1	3.2835 	0.95567 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	241	1	1.1811 2.166 3.8216 	3.0865 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	41	1.7546 3.3858 	0.88344 2.4578 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	2.2551 	1.2154 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	34	41	2.9996 4.2782 	1.5509 2.3493 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	12	0	1.0574 2.17 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	1.1828 2.055 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	421	1	2.918 3.7662 4.6075 	1.9112 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	4	4	1.0994 	2.5944 
NO_2,1_10_1_1_45_270.avi	202	110	31	0	31	0	0.95513 1.6433 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	142	1	1.01 2.7564 3.5154 	2.0034 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	431	4	1.1103 3.295 4.0625 	2.0059 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	32	0	1.2049 2.4312 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	1134	3	1.1124 1.4735 4.7278 5.5371 	2.4897 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	0.76716 	1.6179 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	41	0	1.1264 2.208 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	34	41	2.5375 3.8814 	0.98658 1.8014 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	23	13	2.4826 4.562 	1.4254 3.3772 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	21	14	1.3697 5.2005 	2.6179 4.0022 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	34	0	1.3055 2.5858 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	32	42	1.1925 4.2548 	2.0407 3.3911 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	134	4	1.1552 2.0279 4.2591 	3.0217 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	12	14	1.3419 3.3106 	2.3821 4.2053 

