
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	1	1	2.2524 	3.5804 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	4321	0	0.86873 2.0696 2.9492 3.6193 	0
OB_2,1_10_119_229_45_270.avi	61	110	41	0	32	0	1.3544 2.3632 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	32	14	2.0159 3.8311 	2.8806 5.0782 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	12	31	2.4693 3.716 	1.8844 4.8664 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	3	4	1.5744 	2.6121 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	21	24	0.86943 2.7095 	2.0358 3.4042 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	3.3929 	1.9777 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	4213	0	2.2674 3.164 3.7968 5.1078 	0
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	3	1	1.3739 	2.2077 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	3	1	1.9495 	1.0275 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	124	1	1.8043 2.8999 4.2453 	3.6135 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	213	1	1.4218 2.0152 3.3013 	3.6718 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	42	41	2.8201 4.8188 	1.5231 3.5163 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	1.9871 	1.4196 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	134	3	1.2797 2.481 3.9197 	3.5666 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	14	0	1.2179 1.9928 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	3	1	3.1696 	2.4739 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	241	1	1.9291 2.9469 3.8515 	4.2344 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	2.0845 3.6692 	1.5005 2.5248 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	1.4843 	2.4292 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	43	41	0.82766 3.8855 	2.3312 3.1974 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	12	0	1.1014 1.6874 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	1.5561 2.2139 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	214	1	2.3692 3.6159 5.2071 	4.3843 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	34	0	1.8432 3.1821 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	13	0	0.77143 1.4516 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	124	1	1.7571 2.9659 3.869 	2.5171 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	134	4	1.1584 2.2944 3.6708 	6.0928 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	32	0	1.715 2.8983 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	341	3	1.6479 2.1122 3.9129 	3.5359 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	1.1053 	1.9211 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	41	0	1.4675 2.8813 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	34	14	2.3042 4.0146 	1.3926 3.302 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	421	3	1.8103 2.6102 3.4679 	4.7869 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	21	14	1.3231 4.0364 	1.9954 3.1473 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	43	0	1.6737 3.0121 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	23	24	2.8716 6.7503 	3.6141 5.7599 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	134	4	0.84108 1.5377 2.8318 	3.9613 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	21	14	2.4171 4.2164 	1.353 3.3277 

