
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,10_10_1_114_0_90.avi	150	110	12	0	21	0	1.9963 3.2359 	0
OC_2,1_1_1_119_0_135.avi	304	110	2	1	1	3	1.7933 	1.1629 
OC_2,1_10_119_1_45_180.avi	300	110	1	1	1	1	2.9079 	1.8752 
OB_OC_2,1_10_1_114_45_0.avi	93	110	3	4	3	4	2.3047 	1.1034 
OB_OC_4,1_10_119_1_45_315.avi	221	110	412	4	123	3	1.2302 2.1019 3.3022 	4.2556 
OB_OC_2,1_10_1_114_45_45.avi	210	110	2	1	2	1	1.6203 	2.5743 
NO_2,10_10_114_229_0_90.avi	195	110	1	4	1	4	1.4664 	2.5051 
OC_2,10_10_229_344_0_135.avi	314	110	4	1	4	1	1.6548 	0.87188 
OB_4,1_10_1_229_45_180.avi	96	110	312	4	213	4	1.3466 2.7553 3.6918 	2.108 
OB_OC_4,1_10_1_229_45_90.avi	115	110	3412	0	0	42	0	3.2687 4.5493 
OB_2,10_10_1_114_0_225.avi	43	110	4	4	4	3	1.3523 	4.5603 
OB_2,1_10_1_1_45_90.avi	339	110	1	1	1	1	1.585 	2.7848 
OB_OC_2,10_10_1_114_0_0.avi	233	110	4	1	41	0	1.3465 2.6435 	0
OB_OC_4,10_10_1_229_0_0.avi	173	110	142	3	241	3	1.6277 2.5303 3.6338 	0.91505 
OC_2,1_10_1_114_45_180.avi	231	110	42	0	24	0	1.3065 2.1363 	0
NO_2,10_10_229_344_0_315.avi	197	110	4	4	4	4	2.0047 	0.9111 
NO_4,1_1_1_119_0_180.avi	234	110	12	31	12	31	1.4382 2.3723 	0.82787 3.6443 
OB_OC_4,10_10_114_229_0_315.avi	196	110	14	43	41	34	1.6941 2.8061 	1.0059 3.4629 
NO_4,1_10_1_1_0_202.5.avi	260	110	123	1	2213	1	1.2931 2.0356 3.6353 4.6996 	2.4919 
OC_2,10_10_1_114_0_315.avi	189	110	1	1	1	1	2.2751 	0.95459 
NO_2,1_10_1_1_45_0.avi	358	110	12	0	12	0	1.5314 2.6519 	0
OB_4,10_10_229_344_0_0.avi	79	110	43	41	314	14	1.5034 3.4393 5.3103 	2.4704 4.2696 
OB_4,1_10_119_229_45_315.avi	39	110	3412	0	2431	0	1.1314 1.9128 2.8029 3.6736 	0
OB_2,7_10_1_114_45_90.avi	40	110	4	1	4	1	0.80645 	1.5999 
OB_4,1_10_1_114_45_180.avi	23	110	31	14	13	41	1.7996 2.7052 	1.0741 3.3545 
OB_OC_4,1_10_1_1_45_180.avi	146	110	12	42	21	24	1.6999 2.7811 	4.3006 6.1582 
OB_OC_4,1_10_119_229_45_90.avi	162	110	412	4	21	34	2.1474 4.2598 	1.0837 3.2181 
OB_2,10_10_229_344_0_90.avi	132	110	4	4	4	4	1.2492 	2.0575 
OB_OC_2,1_10_119_1_45_315.avi	275	110	1	4	3	4	1.7351 	1.1048 
NO_2,1_1_1_119_0_180.avi	227	110	1	3	3	3	2.1935 	1.0491 
OB_2,10_10_114_344_0_0.avi	278	110	4	1	4	1	1.0068 	1.8066 
NO_4,1_10_1_229_0_112.5.avi	336	110	234	3	324	3	1.277 1.9961 3.7813 	2.9087 
OB_4,1_10_1_344_45_180.avi	351	110	312	4	312	4	1.9165 3.0355 4.0762 	1.1495 
OB_4,10_10_1_114_0_270.avi	70	110	143	4	143	4	1.8202 3.1098 3.6065 	1.15 
OB_OC_2,1_10_1_1_45_135.avi	50	110	1	1	1	1	1.1378 	1.9681 
OB_4,10_10_114_229_0_270.avi	251	110	143	4	431	4	0.98411 1.969 4.023 	3.4555 
OB_OC_2,1_10_1_229_45_135.avi	34	110	32	0	23	0	1.8662 3.0805 	0
NO_4,10_10_1_229_0_157.5.avi	190	110	12	34	12	34	1.8127 3.796 	1.2048 3.2534 
NO_2,1_1_1_119_0_270.avi	191	110	4	1	4	1	1.1848 	2.1522 
NO_2,1_10_1_229_45_135.avi	311	110	41	0	14	0	1.4632 2.6096 	0

