
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	31	0	1.3714 2.0899 	0
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	243	3	2.0246 3.1028 4.0567 	1.2088 
OB_2,1_10_119_229_45_270.avi	61	110	41	0	2	1	1.0215 	1.7326 
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	2	143	2.7177 	1.0546 1.6615 3.7674 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	12	31	1.7559 2.457 	1.2108 3.0011 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	3	4	0.99098 	1.9844 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	21	24	1.1784 3.065 	2.2984 3.8021 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	2.1534 	1.003 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	3124	0	1.2191 2.0045 2.8288 3.9389 	0
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	3	1	2.3231 	3.3708 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	1	1	1.9456 	0.9383 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	324	1	1.2474 2.4711 3.9906 	3.1114 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	134	1	1.0226 1.6614 3.1335 	2.1501 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	24	14	1.1914 2.1604 	2.6615 3.7736 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	1.0458 	1.7559 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	234	3	1.0624 1.7396 3.3254 	2.7404 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	14	0	1.0128 1.7728 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	3	1	0.97568 	1.7292 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	241	1	1.1049 1.9447 2.762 	3.2752 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	1.6426 3.4015 	0.80137 2.434 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	2.4592 	1.2833 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	34	14	1.6336 3.8756 	0.94739 2.7551 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	12	0	1.3556 2.1789 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	1.224 2.1226 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	124	1	0.88773 1.5275 3.4654 	2.3444 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	34	0	1.0264 2.2815 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	13	0	1.1569 1.9722 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	124	1	1.0764 2.4757 3.2931 	1.8693 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	412	4	1.7248 2.7072 4.0122 	0.94082 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	23	0	1.9444 3.035 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	431	3	1.322 2.1209 3.6823 	3.2025 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	1.5253 	3.1494 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	14	0	1.3401 2.6107 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	34	14	3.0035 3.9934 	0.98786 1.6651 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	32	31	1.0975 2.8913 	2.0341 3.8248 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	12	14	2.4206 3.5984 	1.0457 4.8302 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	34	0	1.2013 2.3598 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	322	42	1.3286 2.9837 3.4864 	1.8163 4.1421 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	124	4	1.9873 3.2689 4.355 	5.2596 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	21	14	2.7113 3.737 	0.95345 1.8954 

