
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_114_45_270.avi	175	110	32	0	4	4	3.367 	4.4017 
OC_4,10_10_229_344_0_315.avi	142	110	43	41	43	14	3.844 6.118 	1.053 2.2518 
NO_4,1_10_1_229_0_22.5.avi	242	110	34	14	34	41	2.2597 5.0857 	3.3897 4.2763 
OB_OC_4,10_10_1_114_0_135.avi	267	110	42	14	42	14	3.6431 5.2812 	2.387 6.4427 
OC_4,1_10_1_229_45_135.avi	188	110	41	31	34	13	2.9918 6.0726 	5.0817 6.8405 
OB_OC_2,1_10_1_229_45_270.avi	126	110	41	0	0	31	0	1.709 3.205 
OC_4,1_1_1_119_0_180.avi	54	110	12	31	21	13	3.0329 4.6486 	2.3452 3.936 
OC_4,1_10_1_1_0_202.5.avi	211	110	123	1	13	1	3.072 3.8325 	2.0821 
OB_4,1_10_119_229_45_45.avi	95	110	3412	0	2413	0	2.0873 3.6227 5.0066 6.2777 	0
OB_OC_2,1_10_1_1_45_180.avi	17	110	2	4	2	4	3.7637 	2.3719 
OB_2,1_10_1_344_45_315.avi	272	110	12	0	12	0	2.3326 3.6112 	0
OB_OC_2,10_10_114_344_0_135.avi	88	110	1	4	1	4	1.8618 	2.6936 
OB_OC_4,1_7_1_1_45_90.avi	160	110	34	32	4	3	3.8221 	1.9665 
OB_OC_4,1_10_1_114_45_270.avi	248	110	412	1	324	1	2.0317 4.4089 5.6416 	3.3617 
NO_4,1_10_119_344_45_90.avi	130	110	31	41	31	14	2.8802 4.6489 	1.7212 3.4476 
OC_2,10_10_1_344_0_0.avi	266	110	0	41	0	14	0	1.6221 2.8044 
OC_2,1_10_1_114_45_315.avi	143	110	2	1	2	1	2.8106 	1.6916 
OC_2,10_10_114_229_0_90.avi	247	110	1	4	14	0	2.0366 3.2369 	0
OC_2,1_1_1_119_0_270.avi	254	110	4	1	4	1	2.2913 	3.9723 
OB_2,1_10_119_114_45_180.avi	160	110	31	0	31	0	1.9966 3.356 	0
NO_2,1_10_1_114_45_90.avi	8	110	4	1	4	1	2.884 	1.8518 
OB_OC_2,10_10_1_114_0_315.avi	120	110	4	4	4	4	3.0947 	1.9587 
OC_2,10_10_229_344_0_270.avi	153	110	3	1	3	1	3.3893 	2.1257 
OB_4,1_10_1_229_45_0.avi	98	110	34	42	43	42	1.9566 4.8704 	2.8837 3.894 
OB_OC_2,1_10_1_344_45_225.avi	71	110	34	0	34	0	1.8751 3.1248 	0
OB_2,1_10_1_114_45_180.avi	296	110	1	1	1	1	2.492 	1.5485 
NO_4,1_10_1_1_0_157.5.avi	155	110	234	2	234	2	1.8367 3.0844 4.923 	4.0045 
OC_4,1_10_119_344_45_90.avi	320	110	31	41	13	14	1.8319 3.8157 	2.8298 4.5278 
OB_2,1_7_1_1_45_270.avi	141	110	34	0	4	0	1.9831 	0
OB_4,1_10_1_1_45_225.avi	277	110	41	14	34	14	3.1785 4.4815 	1.9453 5.3442 
OC_4,10_10_1_229_0_22.5.avi	143	110	1	134	1	314	3.8155 	1.7196 2.7997 4.8139 
OB_OC_4,1_1_1_119_0_45.avi	292	110	41	34	42	2	2.3319 4.7474 	3.5317 
NO_4,10_10_114_229_0_90.avi	272	110	1	432	1	423	5.6372 	2.6212 3.9248 4.8847 
NO_2,10_10_1_344_0_0.avi	136	110	0	41	0	14	0	2.3471 3.6272 
NO_4,1_10_1_229_45_0.avi	78	110	12	31	21	13	2.3636 3.521 	1.6814 4.1224 
NO_2,10_10_114_344_0_270.avi	285	110	1	4	1	4	2.1392 	3.0653 
NO_2,1_10_119_1_45_315.avi	342	110	3	1	3	1	1.6889 	2.8009 
NO_2,10_10_114_229_0_225.avi	118	110	0	43	0	43	0	1.9399 3.3153 
OC_4,1_10_1_114_45_0.avi	242	110	412	1	243	1	2.8589 4.1479 6.1322 	2.0764 
NO_2,10_10_1_114_0_225.avi	158	110	1	1	1	1	3.0085 	2.0795 

