
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	3	1	3.4096 	2.1275 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	321	3	2.2647 4.9755 5.8082 	3.7772 
OB_2,1_10_119_229_45_270.avi	61	110	41	0	21	0	1.9016 3.2544 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	23	41	2.0609 5.1725 	2.9954 3.9648 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	21	13	2.7666 3.8447 	1.9084 4.5408 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	3	4	1.3389 	2.8808 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	12	42	2.7086 5.021 	1.6753 3.7957 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	2.8935 	1.3715 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	13444	2	1.5087 2.6293 4.1557 5.0997 5.8771 	6.684 
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	3	1	2.555 	1.0824 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	1	1	2.9193 	1.5893 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	423	1	1.3402 3.1484 4.7242 	2.0284 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	32	12	1.6806 3.967 	2.7288 5.3119 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	42	41	4.1342 5.0642 	1.9684 3.4081 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	2.7234 	1.7067 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	324	3	1.6256 2.7756 4.6735 	3.6871 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	41	0	1.3265 2.5023 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	3	1	2.9663 	1.589 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	41	41	2.202 3.2088 	1.2346 4.0661 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	2.6865 4.8288 	1.3022 3.4615 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	3.4918 	1.7709 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	43	41	1.8066 5.2534 	3.2383 4.095 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	21	0	1.7387 3.2113 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	1.4194 2.883 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	124	1	1.8148 3.0401 5.0252 	3.9521 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	34	0	1.5448 3.0254 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	13	0	2.3016 3.2057 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	124	1	1.4713 3.8888 4.7935 	2.504 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	134	4	1.4063 2.6361 3.8448 	5.1573 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	23	0	1.8429 3.0976 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	134	3	1.6504 3.6327 4.2904 	2.4663 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	3	1	1.7734 	2.6196 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	41	0	1.382 2.7872 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	43	14	1.819 4.5073 	3.4023 5.6084 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	23	13	2.6682 5.018 	1.4335 3.7708 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	12	14	1.8138 5.1813 	3.0136 4.0453 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	34	0	1.2047 2.3257 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	31	42	1.595 3.3857 	2.2268 4.5716 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	431	4	2.5477 4.0133 5.3343 	1.5568 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	12	41	1.3381 4.592 	2.5459 3.633 

