
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,10_10_1_114_0_90.avi	150	110	12	0	12	0	2.1493 3.9496 	0
OC_2,1_1_1_119_0_135.avi	304	110	2	1	2	1	2.6278 	2.0429 
OC_2,1_10_119_1_45_180.avi	300	110	1	1	21	0	2.0351 3.8109 	0
OB_OC_2,1_10_1_114_45_0.avi	93	110	3	4	3	4	2.93 	1.5945 
OB_OC_4,1_10_119_1_45_315.avi	221	110	412	4	124	4	4.0071 5.1979 6.1917 	1.4872 
OB_OC_2,1_10_1_114_45_45.avi	210	110	2	1	42	0	1.6016 2.6971 	0
NO_2,10_10_114_229_0_90.avi	195	110	1	4	1	4	3.3017 	1.5887 
OC_2,10_10_229_344_0_135.avi	314	110	4	1	4	1	2.4779 	1.2063 
OB_4,1_10_1_229_45_180.avi	96	110	312	4	213	4	1.9956 3.9484 4.8585 	3.0847 
OB_OC_4,1_10_1_229_45_90.avi	115	110	3412	0	14	24	1.6847 6.1233 	2.523 4.5491 
OB_2,10_10_1_114_0_225.avi	43	110	4	4	4	4	2.927 	1.4963 
OB_2,1_10_1_1_45_90.avi	339	110	1	1	1	1	1.8217 	3.3571 
OB_OC_2,10_10_1_114_0_0.avi	233	110	4	1	0	41	0	1.4159 3.0635 
OB_OC_4,10_10_1_229_0_0.avi	173	110	142	3	412	3	1.2911 2.2032 4.1804 	3.2694 
OC_2,1_10_1_114_45_180.avi	231	110	42	0	42	0	1.7058 2.9779 	0
NO_2,10_10_229_344_0_315.avi	197	110	4	4	4	4	3.2186 	1.6427 
NO_4,1_1_1_119_0_180.avi	234	110	12	31	12	31	1.5859 3.5047 	2.2571 4.6481 
OB_OC_4,10_10_114_229_0_315.avi	196	110	14	43	41	34	1.4177 3.9384 	2.6569 5.3612 
NO_4,1_10_1_1_0_202.5.avi	260	110	123	1	3122	1	1.6671 2.7003 3.7954 4.7723 	6.003 
OC_2,10_10_1_114_0_315.avi	189	110	1	1	1	1	1.5297 	2.9864 
NO_2,1_10_1_1_45_0.avi	358	110	12	0	21	0	1.6979 2.7625 	0
OB_4,10_10_229_344_0_0.avi	79	110	43	41	143	4	1.8641 3.9915 5.8719 	2.8311 
OB_4,1_10_119_229_45_315.avi	39	110	3412	0	2134	0	1.492 2.5412 3.6537 5.0051 	0
OB_2,7_10_1_114_45_90.avi	40	110	4	1	43	0	0.94066 1.9894 	0
OB_4,1_10_1_114_45_180.avi	23	110	31	14	13	41	3.1201 4.0706 	1.6306 5.0455 
OB_OC_4,1_10_1_1_45_180.avi	146	110	12	42	2	243	4.2082 	1.5308 3.3291 4.9283 
OB_OC_4,1_10_119_229_45_90.avi	162	110	412	4	14	43	2.2409 3.2647 	1.5236 4.3952 
OB_2,10_10_229_344_0_90.avi	132	110	4	4	4	4	3.3204 	2.2897 
OB_OC_2,1_10_119_1_45_315.avi	275	110	1	4	1	4	2.521 	3.9298 
NO_2,1_1_1_119_0_180.avi	227	110	1	3	1	3	2.8817 	1.649 
OB_2,10_10_114_344_0_0.avi	278	110	4	1	4	1	1.3856 	2.5191 
NO_4,1_10_1_229_0_112.5.avi	336	110	234	3	423	3	1.5422 3.5154 4.5721 	2.4617 
OB_4,1_10_1_344_45_180.avi	351	110	312	4	312	4	2.3117 3.0941 4.3448 	1.5846 
OB_4,10_10_1_114_0_270.avi	70	110	143	4	143	4	2.8815 4.2394 5.0816 	1.5685 
OB_OC_2,1_10_1_1_45_135.avi	50	110	1	1	13	0	1.1803 2.5172 	0
OB_4,10_10_114_229_0_270.avi	251	110	143	4	431	4	1.5413 2.4843 4.7742 	3.9828 
OB_OC_2,1_10_1_229_45_135.avi	34	110	32	0	2	4	2.2973 	4.0187 
NO_4,10_10_1_229_0_157.5.avi	190	110	12	34	21	43	1.6182 3.9699 	2.1856 4.8111 
NO_2,1_1_1_119_0_270.avi	191	110	4	1	0	13	0	1.1496 2.9254 
NO_2,1_10_1_229_45_135.avi	311	110	41	0	41	0	1.3125 2.4081 	0

