
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,1_10_1_1_45_315.avi	278	110	12	0	12	0	2.9055 4.1294 	0
NO_2,1_10_119_344_45_90.avi	117	110	3	4	3	4	3.4341 	2.2753 
OB_4,1_10_1_344_45_315.avi	283	110	3412	0	3124	0	1.8915 3.203 4.5858 6.2902 	0
OB_2,10_10_114_229_0_135.avi	170	110	14	0	14	0	2.0703 4.3746 	0
NO_4,10_10_229_344_0_315.avi	13	110	43	41	34	14	2.9057 6.1056 	1.6191 4.4969 
OB_2,1_10_1_1_45_0.avi	64	110	0	14	0	14	0	2.0787 4.1826 
OC_4,1_10_119_344_0_247.5.avi	260	110	13	23	13	32	2.2814 5.1148 	3.1944 4.3314 
OB_OC_4,1_10_119_114_45_225.avi	171	110	342	1	124	1	2.018 4.4261 5.6881 	3.4183 
OC_4,1_10_119_344_45_90.avi	55	110	31	41	31	14	2.8899 5.8251 	1.5864 3.8643 
OB_4,1_10_119_229_45_225.avi	123	110	342	4	3244	4	2.6164 4.0411 5.1043 6.0413 	6.6971 
NO_2,10_10_1_114_0_270.avi	219	110	2	1	2	1	3.3989 	2.0081 
OB_2,1_10_1_1_45_225.avi	70	110	1	4	1	4	4.2097 	1.8824 
OC_4,1_10_1_1_0_157.5.avi	266	110	234	2	1234	0	2.0623 3.7493 5.1815 7.1433 	0
OB_4,10_10_1_114_0_90.avi	88	110	43	14	43	41	4.3759 5.3369 	1.7923 2.9752 
OB_OC_2,1_10_119_344_45_135.avi	331	110	32	0	3	2	3.4072 	1.9436 
OB_2,1_10_119_114_45_135.avi	97	110	12	0	3	4	1.9144 	3.1551 
OC_4,1_10_1_1_0_247.5.avi	276	110	123	1	213	1	2.9211 4.4904 5.6419 	1.9148 
OB_OC_2,10_10_1_114_0_180.avi	68	110	14	0	14	0	2.1283 3.6547 	0
OB_OC_4,10_10_114_229_0_0.avi	104	110	14	32	13	23	3.7668 6.9244 	5.774 7.8036 
OC_2,1_10_1_114_45_90.avi	33	110	4	1	4	1	3.2828 	2.0435 
OC_2,10_10_114_229_0_225.avi	208	110	0	43	0	34	0	2.2328 3.8889 
NO_4,10_10_1_229_0_90.avi	247	110	12	43	21	43	3.3356 6.4857 	1.8555 4.8081 
OB_4,10_10_1_229_0_225.avi	197	110	14	21	41	12	1.5834 5.863 	2.9348 4.8238 
OC_4,10_10_1_229_0_157.5.avi	154	110	12	34	12	34	1.9497 4.0117 	2.7251 4.9338 
OB_OC_2,1_10_1_114_45_225.avi	232	110	1	1	1	1	4.1957 	2.4349 
NO_4,10_10_229_344_0_202.5.avi	234	110	34	14	34	14	2.7113 5.6315 	1.5807 4.2297 
OB_2,10_10_1_114_0_45.avi	245	110	1	1	1	1	1.6193 	2.7941 
OB_4,1_1_1_119_0_180.avi	229	110	34	42	34	24	1.7019 4.1643 	3.1495 5.6768 
OC_4,1_10_1_344_45_135.avi	341	110	41	13	41	13	2.0553 4.25 	1.0086 2.8562 
NO_4,10_10_1_344_0_315.avi	76	110	12	41	12	14	3.3325 4.7353 	1.1408 2.1501 
OB_4,10_10_1_344_0_45.avi	256	110	142	4	1142	4	1.3647 2.4528 5.6288 7.5881 	4.0111 
NO_4,10_10_1_229_0_270.avi	86	110	12	42	21	24	1.5652 4.3722 	3.317 5.758 
OB_2,10_10_229_344_0_0.avi	43	110	43	0	34	0	1.4939 2.98 	0
NO_4,1_10_1_229_45_135.avi	219	110	41	31	14	31	1.6437 4.1102 	3.1183 5.7403 
NO_4,1_10_1_1_0_247.5.avi	163	110	123	1	213	1	2.8537 4.1253 5.4936 	1.8224 
OB_OC_4,10_10_114_229_0_45.avi	166	110	14	21	41	12	1.2274 3.4829 	2.6102 5.0662 
NO_2,10_10_1_229_0_180.avi	239	110	2	4	2	4	1.4929 	2.4269 
OC_2,10_10_114_344_0_315.avi	278	110	1	4	1	4	1.9479 	2.9796 
OB_OC_2,7_10_1_344_45_90.avi	127	110	4	4	4	4	1.1332 	2.3729 
OC_2,10_10_1_344_0_315.avi	239	110	1	4	1	4	3.5541 	2.3702 

