
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_114_45_270.avi	175	110	32	0	4	4	2.8765 	4.2609 
OC_4,10_10_229_344_0_315.avi	142	110	43	41	34	14	1.4642 4.9838 	2.1997 3.4644 
NO_4,1_10_1_229_0_22.5.avi	242	110	34	14	34	41	1.7317 5.2125 	3.0427 4.2675 
OB_OC_4,10_10_1_114_0_135.avi	267	110	42	14	24	14	3.7603 5.2728 	1.5592 2.7605 
OC_4,1_10_1_229_45_135.avi	188	110	41	31	41	13	2.8611 5.2767 	1.8777 3.7961 
OB_OC_2,1_10_1_229_45_270.avi	126	110	41	0	0	13	0	1.9424 3.4639 
OC_4,1_1_1_119_0_180.avi	54	110	12	31	21	13	1.5826 4.9278 	2.8777 4.0701 
OC_4,1_10_1_1_0_202.5.avi	211	110	123	1	213	1	1.5153 3.5389 4.9162 	2.388 
OB_4,1_10_119_229_45_45.avi	95	110	3412	0	2134	0	0.97121 2.181 3.1974 4.5075 	0
OB_OC_2,1_10_1_1_45_180.avi	17	110	2	4	2	4	1.7659 	2.9338 
OB_2,1_10_1_344_45_315.avi	272	110	12	0	21	0	1.9477 3.2921 	0
OB_OC_2,10_10_114_344_0_135.avi	88	110	1	4	1	4	3.1354 	1.4165 
OB_OC_4,1_7_1_1_45_90.avi	160	110	34	32	1	324	2.8669 	3.7645 5.5313 7.148 
OB_OC_4,1_10_1_114_45_270.avi	248	110	412	1	421	1	1.3744 2.5652 4.518 	3.8144 
NO_4,1_10_119_344_45_90.avi	130	110	31	41	31	14	2.5506 4.086 	1.3897 3.151 
OC_2,10_10_1_344_0_0.avi	266	110	0	41	0	41	0	1.539 2.9542 
OC_2,1_10_1_114_45_315.avi	143	110	2	1	2	1	2.502 	1.6608 
OC_2,10_10_114_229_0_90.avi	247	110	1	4	1	4	3.3484 	1.4764 
OC_2,1_1_1_119_0_270.avi	254	110	4	1	4	1	1.2867 	2.2461 
OB_2,1_10_119_114_45_180.avi	160	110	31	0	13	0	1.6914 3.4273 	0
NO_2,1_10_1_114_45_90.avi	8	110	4	1	4	1	3.2392 	1.7831 
OB_OC_2,10_10_1_114_0_315.avi	120	110	4	4	4	4	3.6726 	2.2818 
OC_2,10_10_229_344_0_270.avi	153	110	3	1	3	1	1.7998 	1.1261 
OB_4,1_10_1_229_45_0.avi	98	110	34	42	34	24	1.2694 4.6629 	2.2632 3.4067 
OB_OC_2,1_10_1_344_45_225.avi	71	110	34	0	1	2	3.3812 	1.6458 
OB_2,1_10_1_114_45_180.avi	296	110	1	1	1	1	2.2322 	1.175 
NO_4,1_10_1_1_0_157.5.avi	155	110	234	2	423	2	2.7802 3.5242 4.8203 	1.7025 
OC_4,1_10_119_344_45_90.avi	320	110	31	41	31	14	2.1632 3.753 	1.4511 2.803 
OB_2,1_7_1_1_45_270.avi	141	110	34	0	43	0	1.9997 3.3352 	0
OB_4,1_10_1_1_45_225.avi	277	110	41	14	14	14	2.2851 4.2309 	1.3496 3.3433 
OC_4,10_10_1_229_0_22.5.avi	143	110	1	134	1	314	3.9391 	1.379 2.684 5.0855 
OB_OC_4,1_1_1_119_0_45.avi	292	110	41	34	24	14	3.3708 4.4678 	1.586 2.5624 
NO_4,10_10_114_229_0_90.avi	272	110	1	432	1	423	5.9365 	2.1515 3.3214 4.6309 
NO_2,10_10_1_344_0_0.avi	136	110	0	41	0	14	0	0.95352 2.0317 
NO_4,1_10_1_229_45_0.avi	78	110	12	31	12	31	2.2313 3.1598 	1.4159 4.2713 
NO_2,10_10_114_344_0_270.avi	285	110	1	4	1	4	2.808 	1.5294 
NO_2,1_10_119_1_45_315.avi	342	110	3	1	3	1	1.5096 	2.8076 
NO_2,10_10_114_229_0_225.avi	118	110	0	43	0	34	0	1.43 2.584 
OC_4,1_10_1_114_45_0.avi	242	110	412	1	324	1	1.7232 2.9704 5.1875 	3.7543 
NO_2,10_10_1_114_0_225.avi	158	110	1	1	1	1	2.9808 	1.6608 

