
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	3	1	3.1982 	2.136 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	234	3	2.5224 3.978 6.4897 	1.4597 
OB_2,1_10_119_229_45_270.avi	61	110	41	0	2	1	1.9265 	1.0473 
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	431	4	1.3915 2.8327 3.8659 	4.9694 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	312	1	3.1339 4.2699 5.4471 	1.6628 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	0.73798 	1.864 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	12	24	2.4511 4.9793 	1.3629 3.3955 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	3	1	2.6364 	1.3657 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	413	4	2.2807 4.9847 7.5524 	3.3204 
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	1	1	3.0304 	2.1198 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	3	1	2.0485 	1.2017 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	421	1	1.571 4.0435 5.8896 	2.5139 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	314	1	1.1264 3.6298 4.9178 	1.7647 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	43	41	2.7786 4.3564 	0.9161 2.0531 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	2.3204 	1.2568 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	143	3	1.4615 3.4702 4.9807 	2.6942 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	14	0	1.1977 1.9492 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	1	1	2.7459 	1.2634 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	241	1	1.157 2.3488 4.4452 	3.4853 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	41	2.0614 4.5328 	1.2201 3.2866 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	2.5166 	1.0934 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	34	41	2.9333 4.4776 	0.87922 1.911 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	12	0	1.0561 1.9816 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	21	0	1.6161 2.6718 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	421	1	1.3054 3.7534 4.9292 	2.2429 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	4	1	2.27 	5.1434 
NO_2,1_10_1_1_45_270.avi	202	110	31	0	12	0	1.3495 2.47 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	142	1	1.1877 3.1091 4.3084 	2.2698 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	32	34	3.5685 5.1927 	1.5678 2.2086 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	23	0	1.8364 3.8775 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	1143	3	1.3887 2.1721 4.6056 5.773 	3.3824 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	0.70179 	2.3873 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	14	0	1.153 2.5847 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	43	41	1.6324 4.7985 	2.6472 3.6705 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	31	13	2.5661 3.5824 	1.277 4.3733 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	21	14	1.0355 3.5712 	2.147 4.6115 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	34	0	1.5923 2.8884 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	13	42	2.7485 5.6927 	1.8598 4.1398 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	314	4	1.2286 2.5815 3.4691 	4.4386 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	12	14	1.4299 3.63 	2.4377 4.5516 

