
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,1_10_1_1_45_315.avi	278	110	12	0	21	0	1.7248 2.8739 	0
NO_2,1_10_119_344_45_90.avi	117	110	3	4	3	4	1.7797 	2.4447 
OB_4,1_10_1_344_45_315.avi	283	110	3412	0	1324	0	1.6499 2.9958 4.1617 5.9958 	0
OB_2,10_10_114_229_0_135.avi	170	110	14	0	14	0	2.0564 3.314 	0
NO_4,10_10_229_344_0_315.avi	13	110	43	41	34	14	1.5565 5.6914 	2.3893 3.8269 
OB_2,1_10_1_1_45_0.avi	64	110	0	14	0	41	0	1.6632 3.6713 
OC_4,1_10_119_344_0_247.5.avi	260	110	13	23	31	23	1.7035 4.6806 	2.4645 3.5042 
OB_OC_4,1_10_119_114_45_225.avi	171	110	342	1	231	4	1.2551 4.3035 5.8956 	2.8543 
OC_4,1_10_119_344_45_90.avi	55	110	31	41	31	14	2.4324 4.3693 	1.1927 3.2587 
OB_4,1_10_119_229_45_225.avi	123	110	342	4	444	124	4.9031 5.7275 6.7433 	1.1827 3.4312 8.144 
NO_2,10_10_1_114_0_270.avi	219	110	2	1	2	1	1.536 	2.3358 
OB_2,1_10_1_1_45_225.avi	70	110	1	4	1	4	2.8957 	1.0397 
OC_4,1_10_1_1_0_157.5.avi	266	110	234	2	134	2	2.362 4.3791 5.6742 	6.7693 
OB_4,10_10_1_114_0_90.avi	88	110	43	14	34	41	1.3682 2.202 	3.0876 4.2965 
OB_OC_2,1_10_119_344_45_135.avi	331	110	32	0	23	0	0.91967 1.9524 	0
OB_2,1_10_119_114_45_135.avi	97	110	12	0	2	1	1.3113 	2.2542 
OC_4,1_10_1_1_0_247.5.avi	276	110	123	1	213	1	2.1778 3.2569 4.1291 	1.3141 
OB_OC_2,10_10_1_114_0_180.avi	68	110	14	0	41	0	1.3512 2.5021 	0
OB_OC_4,10_10_114_229_0_0.avi	104	110	14	32	41	23	1.0756 4.884 	2.5232 3.58 
OC_2,1_10_1_114_45_90.avi	33	110	4	1	4	1	1.0627 	1.7658 
OC_2,10_10_114_229_0_225.avi	208	110	0	43	0	34	0	1.1053 2.3849 
NO_4,10_10_1_229_0_90.avi	247	110	12	43	12	34	1.682 5.9481 	2.7791 4.9154 
OB_4,10_10_1_229_0_225.avi	197	110	14	21	14	21	1.211 3.6981 	2.1066 4.9234 
OC_4,10_10_1_229_0_157.5.avi	154	110	12	34	12	34	1.4571 3.7276 	2.1852 4.329 
OB_OC_2,1_10_1_114_45_225.avi	232	110	1	1	1	1	2.2618 	1.5657 
NO_4,10_10_229_344_0_202.5.avi	234	110	34	14	43	14	1.6854 4.0851 	2.9111 5.2544 
OB_2,10_10_1_114_0_45.avi	245	110	1	1	1	1	2.4107 	1.3147 
OB_4,1_1_1_119_0_180.avi	229	110	34	42	34	24	1.2953 3.5179 	2.2642 4.8453 
OC_4,1_10_1_344_45_135.avi	341	110	41	13	34	13	1.9858 4.7619 	2.8978 3.6982 
NO_4,10_10_1_344_0_315.avi	76	110	12	41	21	14	1.6938 5.8932 	2.5405 4.0212 
OB_4,10_10_1_344_0_45.avi	256	110	142	4	142	4	2.2569 3.503 4.8809 	1.7352 
NO_4,10_10_1_229_0_270.avi	86	110	12	42	21	42	1.6517 3.6594 	2.5698 4.5555 
OB_2,10_10_229_344_0_0.avi	43	110	43	0	34	0	1.8962 3.2147 	0
NO_4,1_10_1_229_45_135.avi	219	110	41	31	41	31	2.3101 4.3826 	1.3826 3.4451 
NO_4,1_10_1_1_0_247.5.avi	163	110	123	1	312	1	1.4282 2.5138 3.4034 	4.4023 
OB_OC_4,10_10_114_229_0_45.avi	166	110	14	21	13	12	2.1319 4.2044 	1.357 5.8854 
NO_2,10_10_1_229_0_180.avi	239	110	2	4	2	4	2.2805 	3.8499 
OC_2,10_10_114_344_0_315.avi	278	110	1	4	1	4	1.1242 	1.9146 
OB_OC_2,7_10_1_344_45_90.avi	127	110	4	4	4	4	0.7082 	1.8372 
OC_2,10_10_1_344_0_315.avi	239	110	1	4	1	4	0.8608 	2.1733 

