
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,10_10_1_114_0_90.avi	150	110	12	0	21	0	0.99086 1.9586 	0
OC_2,1_1_1_119_0_135.avi	304	110	2	1	2	1	2.4855 	1.9035 
OC_2,1_10_119_1_45_180.avi	300	110	1	1	3	1	1.0508 	1.6826 
OB_OC_2,1_10_1_114_45_0.avi	93	110	3	4	3	4	2.0696 	1.151 
OB_OC_4,1_10_119_1_45_315.avi	221	110	412	4	124	4	1.1013 2.9325 3.7173 	2.0588 
OB_OC_2,1_10_1_114_45_45.avi	210	110	2	1	4	3	0.95253 	3.6483 
NO_2,10_10_114_229_0_90.avi	195	110	1	4	1	4	1.2184 	2.1623 
OC_2,10_10_229_344_0_135.avi	314	110	4	1	4	1	1.4303 	0.82836 
OB_4,1_10_1_229_45_180.avi	96	110	312	4	312	4	1.1863 1.9597 3.6812 	2.5143 
OB_OC_4,1_10_1_229_45_90.avi	115	110	3412	0	43	42	2.0548 3.8315 	3.2401 4.7016 
OB_2,10_10_1_114_0_225.avi	43	110	4	4	4	4	1.1197 	2.0263 
OB_2,1_10_1_1_45_90.avi	339	110	1	1	1	1	1.5096 	2.7074 
OB_OC_2,10_10_1_114_0_0.avi	233	110	4	1	0	14	0	1.0118 1.898 
OB_OC_4,10_10_1_229_0_0.avi	173	110	142	3	142	3	1.3823 2.2844 3.574 	3.1261 
OC_2,1_10_1_114_45_180.avi	231	110	42	0	24	0	1.4901 2.6979 	0
NO_2,10_10_229_344_0_315.avi	197	110	4	4	4	4	2.2845 	1.3475 
NO_4,1_1_1_119_0_180.avi	234	110	12	31	12	31	1.3326 1.8837 	0.94714 2.5219 
OB_OC_4,10_10_114_229_0_315.avi	196	110	14	43	41	34	1.0722 2.7209 	1.7948 3.3771 
NO_4,1_10_1_1_0_202.5.avi	260	110	123	1	312	1	1.299 1.9378 3.9474 	2.6035 
OC_2,10_10_1_114_0_315.avi	189	110	1	1	1	1	2.0816 	1.1072 
NO_2,1_10_1_1_45_0.avi	358	110	12	0	12	0	1.2204 2.1106 	0
OB_4,10_10_229_344_0_0.avi	79	110	43	41	43	14	2.7123 4.5359 	1.3504 1.9683 
OB_4,1_10_119_229_45_315.avi	39	110	3412	0	1324	0	1.175 2.1588 2.862 3.4948 	0
OB_2,7_10_1_114_45_90.avi	40	110	4	1	4	1	0.92037 	1.8499 
OB_4,1_10_1_114_45_180.avi	23	110	31	14	13	41	0.96821 3.0797 	1.7142 2.3136 
OB_OC_4,1_10_1_1_45_180.avi	146	110	12	42	12	4	1.0927 2.0138 	2.5165 
OB_OC_4,1_10_119_229_45_90.avi	162	110	412	4	21	34	3.1311 6.1715 	4.6595 5.7875 
OB_2,10_10_229_344_0_90.avi	132	110	4	4	42	0	1.296 2.9591 	0
OB_OC_2,1_10_119_1_45_315.avi	275	110	1	4	1	4	1.1546 	1.9774 
NO_2,1_1_1_119_0_180.avi	227	110	1	3	1	3	1.4743 	1.0818 
OB_2,10_10_114_344_0_0.avi	278	110	4	1	4	1	1.8914 	1.0931 
NO_4,1_10_1_229_0_112.5.avi	336	110	234	3	234	3	1.5252 2.5989 4.1243 	3.5404 
OB_4,1_10_1_344_45_180.avi	351	110	312	4	32	42	1.4902 2.7379 	1.1062 3.4091 
OB_4,10_10_1_114_0_270.avi	70	110	143	4	431	4	0.8583 1.704 2.9856 	2.3453 
OB_OC_2,1_10_1_1_45_135.avi	50	110	1	1	0	12	0	0.96679 2.4483 
OB_4,10_10_114_229_0_270.avi	251	110	143	4	431	4	1.2085 1.9366 3.2556 	2.712 
OB_OC_2,1_10_1_229_45_135.avi	34	110	32	0	23	0	1.4912 2.3389 	0
NO_4,10_10_1_229_0_157.5.avi	190	110	12	34	12	34	1.505 3.6243 	2.0326 2.7123 
NO_2,1_1_1_119_0_270.avi	191	110	4	1	4	1	2.2876 	1.2398 
NO_2,1_10_1_229_45_135.avi	311	110	41	0	1	1	1.0504 	3.8839 

