
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_114_45_270.avi	175	110	32	0	2	4	3.1945 	1.7602 
OC_4,10_10_229_344_0_315.avi	142	110	43	41	43	14	2.2203 4.2464 	1.1487 3.0057 
NO_4,1_10_1_229_0_22.5.avi	242	110	34	14	43	14	1.4739 6.2105 	2.2174 3.2731 
OB_OC_4,10_10_1_114_0_135.avi	267	110	42	14	24	41	1.9405 2.7169 	1.0284 3.4739 
OC_4,1_10_1_229_45_135.avi	188	110	41	31	34	31	1.6961 4.1431 	3.2535 5.3429 
OB_OC_2,1_10_1_229_45_270.avi	126	110	41	0	4	1	2.1402 	3.6288 
OC_4,1_1_1_119_0_180.avi	54	110	12	31	23	13	2.4308 4.4694 	1.6609 3.2926 
OC_4,1_10_1_1_0_202.5.avi	211	110	123	1	2213	1	1.1702 1.8977 3.7128 4.786 	2.5854 
OB_4,1_10_119_229_45_45.avi	95	110	3412	0	2134	0	1.2497 2.7452 3.5864 4.5145 	0
OB_OC_2,1_10_1_1_45_180.avi	17	110	2	4	2	4	1.3351 	2.2572 
OB_2,1_10_1_344_45_315.avi	272	110	12	0	12	0	1.3257 2.0961 	0
OB_OC_2,10_10_114_344_0_135.avi	88	110	1	4	1	4	1.4954 	3.0807 
OB_OC_4,1_7_1_1_45_90.avi	160	110	34	32	43	34	2.8492 4.7462 	1.5467 4.0326 
OB_OC_4,1_10_1_114_45_270.avi	248	110	412	1	324	1	1.4469 6.0153 7.1103 	4.7032 
NO_4,1_10_119_344_45_90.avi	130	110	31	41	31	14	1.4721 2.9058 	0.80194 2.0905 
OC_2,10_10_1_344_0_0.avi	266	110	0	41	0	14	0	1.0666 2.3387 
OC_2,1_10_1_114_45_315.avi	143	110	2	1	2	1	1.5224 	0.923 
OC_2,10_10_114_229_0_90.avi	247	110	1	4	1	4	1.1609 	2.9516 
OC_2,1_1_1_119_0_270.avi	254	110	4	1	4	1	1.1737 	1.996 
OB_2,1_10_119_114_45_180.avi	160	110	31	0	31	0	1.2541 2.3437 	0
NO_2,1_10_1_114_45_90.avi	8	110	4	1	4	1	2.5981 	1.2228 
OB_OC_2,10_10_1_114_0_315.avi	120	110	4	4	4	4	2.2898 	1.267 
OC_2,10_10_229_344_0_270.avi	153	110	3	1	3	1	1.576 	0.86496 
OB_4,1_10_1_229_45_0.avi	98	110	34	42	41	42	2.1707 4.5683 	1.3603 3.1047 
OB_OC_2,1_10_1_344_45_225.avi	71	110	34	0	43	0	2.144 3.6096 	0
OB_2,1_10_1_114_45_180.avi	296	110	1	1	1	1	1.0495 	1.993 
NO_4,1_10_1_1_0_157.5.avi	155	110	234	2	423	2	2.1513 3.2803 4.2627 	1.3744 
OC_4,1_10_119_344_45_90.avi	320	110	31	41	31	14	1.5658 3.6113 	0.81177 2.212 
OB_2,1_7_1_1_45_270.avi	141	110	34	0	43	0	1.5231 2.8027 	0
OB_4,1_10_1_1_45_225.avi	277	110	41	14	14	14	1.6493 3.4895 	0.9923 2.7604 
OC_4,10_10_1_229_0_22.5.avi	143	110	1	134	1	341	3.3432 	1.4234 2.2711 4.3365 
OB_OC_4,1_1_1_119_0_45.avi	292	110	41	34	312	4	1.0874 1.7511 2.559 	3.4621 
NO_4,10_10_114_229_0_90.avi	272	110	1	432	1	423	3.8472 	1.1749 2.2395 3.1177 
NO_2,10_10_1_344_0_0.avi	136	110	0	41	0	14	0	0.8053 1.6356 
NO_4,1_10_1_229_45_0.avi	78	110	12	31	12	31	1.8543 3.5024 	1.1048 4.1043 
NO_2,10_10_114_344_0_270.avi	285	110	1	4	1	4	0.90525 	2.0153 
NO_2,1_10_119_1_45_315.avi	342	110	3	1	1	1	1.6477 	3.0654 
NO_2,10_10_114_229_0_225.avi	118	110	0	43	0	34	0	2.1437 3.6317 
OC_4,1_10_1_114_45_0.avi	242	110	412	1	41	12	1.3564 3.2349 	2.3887 5.3249 
NO_2,10_10_1_114_0_225.avi	158	110	1	1	1	1	2.3662 	1.2851 

