
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,1_10_1_1_45_315.avi	278	110	12	0	21	0	1.8329 3.4334 	0
NO_2,1_10_119_344_45_90.avi	117	110	3	4	3	4	2.7458 	1.8668 
OB_4,1_10_1_344_45_315.avi	283	110	3412	0	2413	0	1.658 2.8996 3.889 5.1626 	0
OB_2,10_10_114_229_0_135.avi	170	110	14	0	41	0	1.8454 3.2143 	0
NO_4,10_10_229_344_0_315.avi	13	110	43	41	34	41	4.4624 5.7514 	1.6225 2.8228 
OB_2,1_10_1_1_45_0.avi	64	110	0	14	0	14	0	1.424 2.8242 
OC_4,1_10_119_344_0_247.5.avi	260	110	13	23	31	23	1.2807 4.1346 	2.2312 3.2889 
OB_OC_4,1_10_119_114_45_225.avi	171	110	342	1	421	3	3.7815 4.934 6.4523 	2.3247 
OC_4,1_10_119_344_45_90.avi	55	110	31	41	13	14	2.4981 4.5147 	0.96217 3.7712 
OB_4,1_10_119_229_45_225.avi	123	110	342	4	34	24	1.1913 3.5046 	2.4255 4.2795 
NO_2,10_10_1_114_0_270.avi	219	110	2	1	2	1	1.9682 	1.2013 
OB_2,1_10_1_1_45_225.avi	70	110	1	4	1	4	2.4388 	0.84581 
OC_4,1_10_1_1_0_157.5.avi	266	110	234	2	421	2	2.2785 3.4943 8.0452 	1.1988 
OB_4,10_10_1_114_0_90.avi	88	110	43	14	43	41	2.1175 2.9493 	0.8454 4.3506 
OB_OC_2,1_10_119_344_45_135.avi	331	110	32	0	3	2	2.8687 	1.8051 
OB_2,1_10_119_114_45_135.avi	97	110	12	0	4	1	1.191 	2.159 
OC_4,1_10_1_1_0_247.5.avi	276	110	123	1	213	1	2.0724 2.9371 4.0078 	1.3827 
OB_OC_2,10_10_1_114_0_180.avi	68	110	14	0	14	0	0.9898 2.1517 	0
OB_OC_4,10_10_114_229_0_0.avi	104	110	14	32	41	23	2.2004 4.4668 	1.4105 6.0501 
OC_2,1_10_1_114_45_90.avi	33	110	4	1	4	1	2.0047 	1.0363 
OC_2,10_10_114_229_0_225.avi	208	110	0	43	0	34	0	1.1419 2.583 
NO_4,10_10_1_229_0_90.avi	247	110	12	43	124	3	1.3014 3.3993 4.4371 	2.3816 
OB_4,10_10_1_229_0_225.avi	197	110	14	21	14	21	1.3765 3.7996 	2.4866 4.7276 
OC_4,10_10_1_229_0_157.5.avi	154	110	12	34	12	34	1.2054 3.1169 	2.0432 4.0299 
OB_OC_2,1_10_1_114_45_225.avi	232	110	1	1	1	1	1.1635 	1.749 
NO_4,10_10_229_344_0_202.5.avi	234	110	34	14	43	14	1.8704 3.4721 	2.6224 4.5662 
OB_2,10_10_1_114_0_45.avi	245	110	1	1	1	1	2.0806 	1.1386 
OB_4,1_1_1_119_0_180.avi	229	110	34	42	43	24	2.204 4.4276 	1.102 3.1645 
OC_4,1_10_1_344_45_135.avi	341	110	41	13	43	31	2.2881 4.8254 	1.5117 5.4627 
NO_4,10_10_1_344_0_315.avi	76	110	12	41	21	14	1.1193 2.9849 	2.0309 4.44 
OB_4,10_10_1_344_0_45.avi	256	110	142	4	1142	4	1.3795 2.0522 4.4588 5.6921 	2.7005 
NO_4,10_10_1_229_0_270.avi	86	110	12	42	21	42	1.2812 3.5606 	2.6561 4.7934 
OB_2,10_10_229_344_0_0.avi	43	110	43	0	34	0	1.9708 5.1149 	0
NO_4,1_10_1_229_45_135.avi	219	110	41	31	41	13	2.4231 5.0961 	1.2313 3.4963 
NO_4,1_10_1_1_0_247.5.avi	163	110	123	1	312	1	1.4562 2.3444 3.7521 	4.5754 
OB_OC_4,10_10_114_229_0_45.avi	166	110	14	21	14	12	2.4826 3.3364 	1.4509 4.5212 
NO_2,10_10_1_229_0_180.avi	239	110	2	4	2	4	2.8078 	1.5053 
OC_2,10_10_114_344_0_315.avi	278	110	1	4	1	4	1.3611 	2.1286 
OB_OC_2,7_10_1_344_45_90.avi	127	110	4	4	4	4	0.69073 	1.8516 
OC_2,10_10_1_344_0_315.avi	239	110	1	4	1	4	1.3387 	2.2024 

