
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	3	1	2.7974 	2.0454 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	243	3	3.31 4.4699 5.2931 	1.79 
OB_2,1_10_119_229_45_270.avi	61	110	41	0	12	0	1.6197 2.6271 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	342	4	2.5725 3.9982 4.8942 	1.6703 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	12	31	2.0827 2.9694 	1.418 3.8514 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	1.2328 	2.299 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	21	24	1.5398 3.5639 	2.6209 4.7653 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	2.187 	1.2824 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	1344	2	1.5286 2.505 3.7691 4.2433 	5.5947 
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	32	0	1.5108 2.5166 	0
NO_2,1_10_119_1_45_180.avi	147	110	1	1	1	1	2.4551 	1.6003 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	124	1	1.3463 2.1402 3.9219 	2.8099 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	123	1	1.6822 2.5439 4.5929 	3.7995 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	4	314	2.3494 	1.4448 2.8232 3.8126 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	2.2381 	1.7168 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	234	3	1.7353 2.5576 4.3418 	3.6552 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	41	0	1.337 2.087 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	3	1	2.2103 	2.9788 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	241	1	1.5199 2.4868 3.5919 	4.0721 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	24	14	1.6884 3.4711 	2.6553 4.5378 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	2.9128 	1.503 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	34	14	1.5328 5.0225 	2.3985 3.4621 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	12	0	1.3954 2.2112 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	2.0367 3.0465 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	243	1	1.4454 2.8467 3.9971 	2.142 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	43	0	1.7564 2.8584 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	32	0	2.5311 3.515 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	142	1	1.6699 2.7644 4.6217 	3.8296 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	431	4	1.792 3.8794 4.6933 	2.7574 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	23	0	2.0404 3.4177 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	1134	3	1.3747 2.0379 5.1097 5.5984 	3.885 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	1.4355 	2.0768 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	14	0	1.9833 2.9053 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	34	14	1.1386 3.9376 	1.8108 2.7239 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	23	13	3.2315 5.1275 	1.8158 4.0244 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	12	14	1.56 3.0386 	2.1754 4 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	34	0	1.7122 2.5848 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	23	24	2.5047 3.7529 	1.9522 4.2411 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	413	4	3.1522 4.1356 5.0636 	1.7056 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	21	14	1.8638 4.7786 	2.7041 3.7623 

