
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,1_10_1_1_45_315.avi	278	110	12	0	21	0	2.0284 5.0273 	0
NO_2,1_10_119_344_45_90.avi	117	110	3	4	3	4	2.9068 	2.0202 
OB_4,1_10_1_344_45_315.avi	283	110	3412	0	421	3	2.3749 4.2704 5.4074 	6.9498 
OB_2,10_10_114_229_0_135.avi	170	110	14	0	14	0	1.9662 3.1515 	0
NO_4,10_10_229_344_0_315.avi	13	110	43	41	43	41	1.4466 5.0475 	2.8254 4.0865 
OB_2,1_10_1_1_45_0.avi	64	110	0	14	0	41	0	1.285 2.9511 
OC_4,1_10_119_344_0_247.5.avi	260	110	13	23	31	23	1.194 3.4649 	2.0497 4.4818 
OB_OC_4,1_10_119_114_45_225.avi	171	110	342	1	324	1	1.7888 4.4119 5.7099 	3.1647 
OC_4,1_10_119_344_45_90.avi	55	110	31	41	13	14	1.3556 3.995 	3.0361 4.5326 
OB_4,1_10_119_229_45_225.avi	123	110	342	4	12444	4	1.9055 3.3357 4.359 5.0068 5.5748 	6.2071 
NO_2,10_10_1_114_0_270.avi	219	110	2	1	2	1	1.8445 	0.81926 
OB_2,1_10_1_1_45_225.avi	70	110	1	4	1	4	3.4406 	1.8014 
OC_4,1_10_1_1_0_157.5.avi	266	110	234	2	412	2	1.145 3.4095 4.7385 	1.7853 
OB_4,10_10_1_114_0_90.avi	88	110	43	14	43	41	3.0122 4.3003 	1.5885 5.3804 
OB_OC_2,1_10_119_344_45_135.avi	331	110	32	0	2	4	1.0167 	2.1143 
OB_2,1_10_119_114_45_135.avi	97	110	12	0	4	1	2.1656 	3.8062 
OC_4,1_10_1_1_0_247.5.avi	276	110	123	1	312	1	1.6156 2.767 3.8227 	4.6306 
OB_OC_2,10_10_1_114_0_180.avi	68	110	14	0	41	0	1.3582 2.3012 	0
OB_OC_4,10_10_114_229_0_0.avi	104	110	14	32	24	24	1.4757 3.4251 	2.4032 4.426 
OC_2,1_10_1_114_45_90.avi	33	110	4	1	4	1	1.0409 	1.977 
OC_2,10_10_114_229_0_225.avi	208	110	0	43	0	34	0	0.81769 1.9297 
NO_4,10_10_1_229_0_90.avi	247	110	12	43	12	34	2.1002 6.2786 	3.3569 4.4285 
OB_4,10_10_1_229_0_225.avi	197	110	14	21	41	12	1.6543 3.078 	2.318 4.4688 
OC_4,10_10_1_229_0_157.5.avi	154	110	12	34	21	43	1.1597 2.6811 	1.6957 3.4735 
OB_OC_2,1_10_1_114_45_225.avi	232	110	1	1	1	1	2.3157 	1.228 
NO_4,10_10_229_344_0_202.5.avi	234	110	34	14	43	14	1.3505 3.5197 	2.4086 4.887 
OB_2,10_10_1_114_0_45.avi	245	110	1	1	1	14	1.0422 	2.3323 3.396 
OB_4,1_1_1_119_0_180.avi	229	110	34	42	14	42	0.87869 5.271 	1.8002 3.4783 
OC_4,1_10_1_344_45_135.avi	341	110	41	13	43	31	2.04 4.7583 	1.1673 3.1126 
NO_4,10_10_1_344_0_315.avi	76	110	12	41	21	14	0.90853 3.4996 	1.5718 2.245 
OB_4,10_10_1_344_0_45.avi	256	110	142	4	142	4	1.0258 3.0011 4.9773 	2.0197 
NO_4,10_10_1_229_0_270.avi	86	110	12	42	21	42	1.2421 3.5714 	2.3786 4.643 
OB_2,10_10_229_344_0_0.avi	43	110	43	0	34	0	2.2974 3.6254 	0
NO_4,1_10_1_229_45_135.avi	219	110	41	31	43	31	2.8852 5.3892 	1.3493 4.085 
NO_4,1_10_1_1_0_247.5.avi	163	110	123	1	312	1	1.0572 1.7757 3.0329 	3.9195 
OB_OC_4,10_10_114_229_0_45.avi	166	110	14	21	41	21	1.8649 3.6412 	1.0172 3.1375 
NO_2,10_10_1_229_0_180.avi	239	110	2	4	2	4	0.74442 	1.7203 
OC_2,10_10_114_344_0_315.avi	278	110	1	4	1	4	1.5213 	2.3875 
OB_OC_2,7_10_1_344_45_90.avi	127	110	4	4	4	4	0.58569 	1.5945 
OC_2,10_10_1_344_0_315.avi	239	110	1	4	1	4	1.1978 	2.3088 

