
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	1	1	4.08 	2.9999 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	143	3	1.7669 3.5437 4.3435 	1.0717 
OB_2,1_10_119_229_45_270.avi	61	110	41	0	41	0	0.92086 2.0414 	0
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	423	4	1.1655 2.1414 4.4209 	3.2445 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	12	311	2.0687 3.0032 	1.5171 3.6599 4.0359 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	0.43258 	1.7127 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	21	24	1.9337 5.0319 	0.78322 3.9264 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	1.3233 	1.8848 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	2431	0	1.1682 2.0892 3.1115 4.0959 	0
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	3	1	2.1711 	1.0341 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	14	0	0.9877 1.8624 	0
OC_4,1_10_1_114_45_0.avi	270	110	412	1	421	1	1.0829 2.373 3.0108 	1.7003 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	321	2	0.96099 1.521 2.3453 	3.1138 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	42	41	1.8901 3.401 	0.89569 1.5679 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	1.874 	1.0921 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	324	3	0.86899 1.8359 3.2209 	2.547 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	41	0	0.70499 1.4331 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	1	1	1.1638 	2.0838 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	421	1	1.2223 2.2067 3.3411 	2.9272 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	2.1573 3.6125 	1.0453 2.8764 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	1.1086 	2.1478 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	34	14	0.86605 3.6486 	1.5303 2.4478 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	12	0	0.95947 1.8481 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	0.94734 2.0185 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	124	1	1.2297 2.2953 3.6627 	2.9182 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	42	0	1.1496 2.1319 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	31	0	0.95032 1.6724 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	124	1	1.3901 3.5987 4.262 	2.0055 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	412	4	0.66303 3.661 4.7427 	2.6951 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	23	0	1.401 2.3684 	0
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	431	3	0.8993 1.4818 2.2433 	2.7125 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	0.62251 	1.4149 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	14	0	0.951 1.8526 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	34	41	2.3273 3.1686 	0.94299 1.7678 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	12	13	2.1792 3.3086 	0.66014 2.5162 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	12	41	0.70773 3.9158 	2.4202 3.0681 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	34	0	0.68872 1.5464 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	13	24	1.7747 2.8533 	1.0781 2.247 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	413	4	1.0138 3.0299 3.7266 	1.9279 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	12	41	0.87504 3.7718 	1.7392 2.3805 

