
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_114_45_270.avi	175	110	32	0	34	0	1.4006 2.6408 	0
OC_4,10_10_229_344_0_315.avi	142	110	43	41	43	14	2.2612 4.3232 	1.2269 3.3483 
NO_4,1_10_1_229_0_22.5.avi	242	110	34	14	43	14	1.1616 3.6963 	1.6568 2.8316 
OB_OC_4,10_10_1_114_0_135.avi	267	110	42	14	42	14	2.5722 5.9502 	1.6925 3.773 
OC_4,1_10_1_229_45_135.avi	188	110	41	31	14	31	1.3215 3.1767 	2.466 4.1362 
OB_OC_2,1_10_1_229_45_270.avi	126	110	41	0	3	3	1.95 	1.0289 
OC_4,1_1_1_119_0_180.avi	54	110	12	31	12	31	1.8623 2.7599 	1.3282 3.8879 
OC_4,1_10_1_1_0_202.5.avi	211	110	123	1	312	1	1.714 2.4814 4.2662 	3.3382 
OB_4,1_10_119_229_45_45.avi	95	110	3412	0	234	2	2.7453 3.8304 5.3029 	1.5913 
OB_OC_2,1_10_1_1_45_180.avi	17	110	2	4	2	4	1.1695 	2.2587 
OB_2,1_10_1_344_45_315.avi	272	110	12	0	21	0	1.4813 2.5938 	0
OB_OC_2,10_10_114_344_0_135.avi	88	110	1	4	1	4	1.8042 	3.2528 
OB_OC_4,1_7_1_1_45_90.avi	160	110	34	32	431	2	1.9176 3.7682 4.6164 	1.1581 
OB_OC_4,1_10_1_114_45_270.avi	248	110	412	1	4231	0	1.3492 2.3031 3.3813 4.2535 	0
NO_4,1_10_119_344_45_90.avi	130	110	31	41	13	14	1.0479 3.0083 	2.0573 3.5538 
OC_2,10_10_1_344_0_0.avi	266	110	0	41	0	41	0	1.594 2.3056 
OC_2,1_10_1_114_45_315.avi	143	110	2	1	2	1	2.092 	1.3245 
OC_2,10_10_114_229_0_90.avi	247	110	1	4	1	4	1.4218 	2.3649 
OC_2,1_1_1_119_0_270.avi	254	110	4	1	4	1	1.5736 	0.81461 
OB_2,1_10_119_114_45_180.avi	160	110	31	0	31	0	1.5619 2.5139 	0
NO_2,1_10_1_114_45_90.avi	8	110	4	1	4	1	2.3657 	1.1737 
OB_OC_2,10_10_1_114_0_315.avi	120	110	4	4	4	4	1.9548 	3.2668 
OC_2,10_10_229_344_0_270.avi	153	110	3	1	3	1	1.8737 	1.2089 
OB_4,1_10_1_229_45_0.avi	98	110	34	42	34	24	1.1194 4.0872 	2.0001 3.1256 
OB_OC_2,1_10_1_344_45_225.avi	71	110	34	0	43	0	1.733 4.1237 	0
OB_2,1_10_1_114_45_180.avi	296	110	1	1	1	1	1.1729 	2.0221 
NO_4,1_10_1_1_0_157.5.avi	155	110	234	2	324	2	1.3055 2.3761 3.2169 	4.2646 
OC_4,1_10_119_344_45_90.avi	320	110	31	41	312	1	1.7649 2.9886 3.9506 	0.95057 
OB_2,1_7_1_1_45_270.avi	141	110	34	0	34	0	1.0425 1.9685 	0
OB_4,1_10_1_1_45_225.avi	277	110	41	14	41	41	2.0927 3.676 	1.3327 2.9325 
OC_4,10_10_1_229_0_22.5.avi	143	110	1	134	1	413	2.182 	1.0156 3.1579 5.1431 
OB_OC_4,1_1_1_119_0_45.avi	292	110	41	34	4	421	1.4165 	2.5539 3.7049 4.6568 
NO_4,10_10_114_229_0_90.avi	272	110	1	432	1	324	1.083 	1.8729 2.6573 3.8736 
NO_2,10_10_1_344_0_0.avi	136	110	0	41	0	14	0	0.99245 1.9529 
NO_4,1_10_1_229_45_0.avi	78	110	12	31	12	31	1.5552 2.5765 	0.98621 3.4093 
NO_2,10_10_114_344_0_270.avi	285	110	1	4	1	4	1.1123 	2.152 
NO_2,1_10_119_1_45_315.avi	342	110	3	1	3	1	2.056 	1.1683 
NO_2,10_10_114_229_0_225.avi	118	110	0	43	0	34	0	1.3587 2.2722 
OC_4,1_10_1_114_45_0.avi	242	110	412	1	342	1	1.2314 2.1604 4.0075 	2.9444 
NO_2,10_10_1_114_0_225.avi	158	110	1	1	1	1	1.1448 	2.3047 

