
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_1_45_0.avi	301	110	1	1	3	1	2.0594 	1.269 
OB_OC_4,7_10_1_344_45_135.avi	277	110	3241	0	243	3	1.1025 2.3771 3.1839 	1.6784 
OB_2,1_10_119_229_45_270.avi	61	110	41	0	2	1	0.90919 	1.5091 
OB_OC_4,1_10_1_344_45_270.avi	311	110	412	4	423	4	1.2359 2.1863 3.8848 	3.0281 
OC_4,1_10_1_229_45_0.avi	357	110	12	31	32	31	1.6764 4.8844 	2.9964 4.1798 
OB_2,7_10_1_344_45_0.avi	186	110	4	4	4	4	1.0168 	1.896 
OC_4,10_10_1_229_0_292.5.avi	319	110	12	24	41	42	2.7238 4.4601 	1.4691 3.5979 
OC_2,1_10_119_344_45_135.avi	212	110	1	1	1	1	1.871 	0.86093 
OB_OC_4,1_10_119_114_45_90.avi	56	110	3412	0	213	4	1.4065 3.5748 4.5033 	2.6298 
OB_OC_2,1_10_119_114_45_225.avi	72	110	3	1	3	1	2.4433 	1.2025 
NO_2,1_10_119_1_45_180.avi	147	110	1	1	3	1	1.2876 	2.1977 
OC_4,1_10_1_114_45_0.avi	270	110	412	1	124	1	0.99387 1.7773 3.6882 	2.7622 
OB_4,1_10_119_1_45_0.avi	298	110	341	1	123	1	1.1693 2.024 3.8487 	3.0478 
OC_4,1_10_1_229_0_22.5.avi	285	110	34	14	34	41	2.0657 4.64 	2.9129 4.0077 
OC_2,1_10_1_229_45_180.avi	115	110	4	3	4	3	1.4401 	0.83118 
OC_4,1_10_1_229_0_112.5.avi	193	110	234	3	432	3	1.6288 2.308 3.2674 	1.0054 
OB_2,7_10_1_229_45_315.avi	33	110	41	0	41	0	0.88605 1.7577 	0
OC_2,1_10_119_1_45_315.avi	41	110	3	1	3	1	1.3623 	2.585 
OB_4,10_10_1_114_0_45.avi	50	110	142	1	241	1	1.9539 2.7308 4.6038 	4.0025 
OB_4,10_10_229_344_0_90.avi	245	110	42	41	42	14	2.7283 4.9828 	1.0229 3.6554 
NO_2,10_10_1_344_0_270.avi	179	110	1	4	1	4	1.0124 	2.0611 
NO_4,10_10_229_344_0_292.5.avi	69	110	34	14	3	142	1.5823 	0.92605 2.5662 4.1734 
OB_OC_2,1_10_1_229_45_225.avi	179	110	12	0	4213	0	2.3997 3.609 4.3939 5.0985 	0
OC_2,1_10_1_1_45_315.avi	54	110	12	0	12	0	1.2927 2.2601 	0
NO_4,1_10_1_114_45_0.avi	20	110	412	1	124	1	0.95876 1.9596 3.8949 	3.0387 
OC_2,1_10_1_1_45_180.avi	307	110	34	0	43	0	1.1954 2.451 	0
NO_2,1_10_1_1_45_270.avi	202	110	31	0	13	0	1.3222 2.2492 	0
OB_OC_4,10_10_1_344_0_225.avi	335	110	142	1	124	1	1.1972 2.997 3.9011 	2.0679 
OB_OC_4,1_10_1_114_45_315.avi	251	110	341	4	413	4	1.0105 3.0416 3.9138 	2.0024 
OB_OC_2,1_10_1_344_45_135.avi	210	110	32	0	1	2	11.3604 	9.9122 
OB_OC_4,10_10_1_229_0_180.avi	294	110	143	3	1134	3	1.2932 1.8143 4.2952 5.309 	3.0386 
OB_OC_2,7_10_1_1_45_135.avi	317	110	4	1	4	1	0.61839 	1.5459 
OB_OC_2,10_10_114_229_0_180.avi	357	110	14	0	14	0	1.1664 2.2126 	0
OC_4,10_10_229_344_0_315.avi	1	110	43	41	34	41	3.3591 4.1669 	1.5738 2.4156 
OC_4,1_1_1_119_0_180.avi	312	110	12	31	23	13	2.5827 5.1589 	1.5026 3.7097 
NO_4,10_10_1_344_0_292.5.avi	221	110	12	14	21	14	2.2845 4.5794 	0.92262 3.3088 
OC_2,1_10_119_229_45_45.avi	357	110	0	43	0	34	0	0.88331 2.0522 
OB_OC_4,1_10_1_229_45_135.avi	190	110	32	42	321	2	1.5534 3.2169 5.8031 	4.0512 
OB_4,1_10_1_344_45_90.avi	173	110	341	4	134	4	1.1215 2.255 4.743 	3.5845 
NO_4,10_10_1_344_0_270.avi	289	110	12	41	12	41	1.1472 4.2499 	2.6028 3.3707 

