
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,10_10_1_114_0_90.avi	150	110	12	0	21	0	1.9721 2.8976 	0
OC_2,1_1_1_119_0_135.avi	304	110	2	1	2	1	2.0318 	1.4079 
OC_2,1_10_119_1_45_180.avi	300	110	1	1	3	1	1.8671 	2.5488 
OB_OC_2,1_10_1_114_45_0.avi	93	110	3	4	3	4	1.5256 	2.2532 
OB_OC_4,1_10_119_1_45_315.avi	221	110	412	4	324	4	2.1899 3.0701 3.9083 	1.5661 
OB_OC_2,1_10_1_114_45_45.avi	210	110	2	1	42	0	1.6797 2.7104 	0
NO_2,10_10_114_229_0_90.avi	195	110	1	4	1	4	3.2037 	2.1625 
OC_2,10_10_229_344_0_135.avi	314	110	4	1	4	1	1.8808 	2.907 
OB_4,1_10_1_229_45_180.avi	96	110	312	4	312	4	1.6939 2.8234 4.6375 	3.5968 
OB_OC_4,1_10_1_229_45_90.avi	115	110	3412	0	134	4	1.8071 2.6459 4.456 	3.4961 
OB_2,10_10_1_114_0_225.avi	43	110	4	4	4	4	3.1911 	1.9893 
OB_2,1_10_1_1_45_90.avi	339	110	1	1	1	1	1.8579 	2.8119 
OB_OC_2,10_10_1_114_0_0.avi	233	110	4	1	41	0	1.8066 3.2766 	0
OB_OC_4,10_10_1_229_0_0.avi	173	110	142	3	2413	0	1.6461 3.5022 4.3519 6.0714 	0
OC_2,1_10_1_114_45_180.avi	231	110	42	0	42	0	1.7944 2.6905 	0
NO_2,10_10_229_344_0_315.avi	197	110	4	4	4	4	1.7258 	2.7566 
NO_4,1_1_1_119_0_180.avi	234	110	12	31	12	31	1.8737 3.1438 	2.2487 3.8159 
OB_OC_4,10_10_114_229_0_315.avi	196	110	14	43	41	34	2.2842 4.4758 	1.5322 3.1808 
NO_4,1_10_1_1_0_202.5.avi	260	110	123	1	312	1	2.6166 3.2564 3.9036 	4.69 
OC_2,10_10_1_114_0_315.avi	189	110	1	1	1	1	1.3767 	2.1232 
NO_2,1_10_1_1_45_0.avi	358	110	12	0	12	0	1.6125 2.4139 	0
OB_4,10_10_229_344_0_0.avi	79	110	43	41	34	14	1.5765 3.7293 	2.315 4.7536 
OB_4,1_10_119_229_45_315.avi	39	110	3412	0	4213	0	1.4909 2.3406 3.0911 3.9249 	0
OB_2,7_10_1_114_45_90.avi	40	110	4	1	4	1	0.96853 	2.2566 
OB_4,1_10_1_114_45_180.avi	23	110	31	14	13	41	2.537 3.095 	1.6334 3.7124 
OB_OC_4,1_10_1_1_45_180.avi	146	110	12	42	21	24	3.2689 4.4871 	1.6133 2.5498 
OB_OC_4,1_10_119_229_45_90.avi	162	110	412	4	1124	4	1.3777 1.8679 3.7858 4.5468 	2.6588 
OB_2,10_10_229_344_0_90.avi	132	110	4	4	4	4	2.4017 	1.5689 
OB_OC_2,1_10_119_1_45_315.avi	275	110	1	4	3	3	2.4558 	1.7197 
NO_2,1_1_1_119_0_180.avi	227	110	1	3	1	3	1.8011 	2.2314 
OB_2,10_10_114_344_0_0.avi	278	110	4	1	4	1	2.1977 	1.3258 
NO_4,1_10_1_229_0_112.5.avi	336	110	234	3	432	3	1.8383 3.7024 4.6857 	2.4706 
OB_4,1_10_1_344_45_180.avi	351	110	312	4	213	4	1.5813 2.3667 3.4633 	4.343 
OB_4,10_10_1_114_0_270.avi	70	110	143	4	341	4	1.568 1.9211 3.4321 	2.873 
OB_OC_2,1_10_1_1_45_135.avi	50	110	1	1	1	1	1.828 	2.6179 
OB_4,10_10_114_229_0_270.avi	251	110	143	4	341	4	1.929 3.1358 4.2393 	4.721 
OB_OC_2,1_10_1_229_45_135.avi	34	110	32	0	32	0	1.7438 3.0309 	0
NO_4,10_10_1_229_0_157.5.avi	190	110	12	34	12	34	1.9262 5.1661 	2.55 3.9413 
NO_2,1_1_1_119_0_270.avi	191	110	4	1	2	1	2.5219 	1.4588 
NO_2,1_10_1_229_45_135.avi	311	110	41	0	14	0	1.8393 2.879 	0

