
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
OB_2,1_10_119_114_45_270.avi	175	110	32	0	4	3	3.2992 	1.9158 
OC_4,10_10_229_344_0_315.avi	142	110	43	41	34	14	1.7751 4.7975 	2.9834 3.9095 
NO_4,1_10_1_229_0_22.5.avi	242	110	34	14	34	41	1.6789 3.6721 	2.2798 3.2387 
OB_OC_4,10_10_1_114_0_135.avi	267	110	42	14	42	14	2.2005 2.7789 	1.625 3.4591 
OC_4,1_10_1_229_45_135.avi	188	110	41	31	34	13	1.9325 3.4605 	2.7563 4.0429 
OB_OC_2,1_10_1_229_45_270.avi	126	110	41	0	14	0	1.5594 2.838 	0
OC_4,1_1_1_119_0_180.avi	54	110	12	31	12	31	1.2855 2.5282 	1.839 3.4223 
OC_4,1_10_1_1_0_202.5.avi	211	110	123	1	312	1	1.603 2.2278 3.3617 	2.8337 
OB_4,1_10_119_229_45_45.avi	95	110	3412	0	1243	0	1.574 2.4058 3.455 4.7675 	0
OB_OC_2,1_10_1_1_45_180.avi	17	110	2	4	2	4	1.5751 	2.2942 
OB_2,1_10_1_344_45_315.avi	272	110	12	0	21	0	1.393 2.0083 	0
OB_OC_2,10_10_114_344_0_135.avi	88	110	1	4	1	4	1.4193 	2.4182 
OB_OC_4,1_7_1_1_45_90.avi	160	110	34	32	34	32	3.9382 5.6586 	2.1055 4.8836 
OB_OC_4,1_10_1_114_45_270.avi	248	110	412	1	423	1	1.6998 2.6612 4.6699 	3.693 
NO_4,1_10_119_344_45_90.avi	130	110	31	41	31	14	2.0439 4.2186 	1.2525 2.8029 
OC_2,10_10_1_344_0_0.avi	266	110	0	41	0	14	0	1.4142 2.6949 
OC_2,1_10_1_114_45_315.avi	143	110	2	1	2	1	1.9824 	1.4304 
OC_2,10_10_114_229_0_90.avi	247	110	1	4	14	0	1.9477 2.8349 	0
OC_2,1_1_1_119_0_270.avi	254	110	4	1	4	1	1.7585 	3.1099 
OB_2,1_10_119_114_45_180.avi	160	110	31	0	13	0	2.2683 3.0527 	0
NO_2,1_10_1_114_45_90.avi	8	110	4	1	4	1	2.9107 	1.6161 
OB_OC_2,10_10_1_114_0_315.avi	120	110	4	4	4	4	1.8845 	2.643 
OC_2,10_10_229_344_0_270.avi	153	110	3	1	3	1	2.3371 	1.7137 
OB_4,1_10_1_229_45_0.avi	98	110	34	42	24	24	1.2816 4.1231 	2.3393 3.196 
OB_OC_2,1_10_1_344_45_225.avi	71	110	34	0	43	0	1.5106 2.7758 	0
OB_2,1_10_1_114_45_180.avi	296	110	1	1	1	1	2.4001 	1.3763 
NO_4,1_10_1_1_0_157.5.avi	155	110	234	2	234	2	2.5063 3.5704 5.6334 	4.8086 
OC_4,1_10_119_344_45_90.avi	320	110	31	41	31	14	2.4343 3.9472 	1.2419 2.9534 
OB_2,1_7_1_1_45_270.avi	141	110	34	0	43	0	2.5243 3.3182 	0
OB_4,1_10_1_1_45_225.avi	277	110	41	14	41	41	1.6845 4.0746 	2.1567 3.5086 
OC_4,10_10_1_229_0_22.5.avi	143	110	1	134	1	341	3.9859 	1.7863 2.7857 4.7054 
OB_OC_4,1_1_1_119_0_45.avi	292	110	41	34	43	23	1.6171 4.0561 	2.968 4.8724 
NO_4,10_10_114_229_0_90.avi	272	110	1	432	1	423	4.699 	1.8835 3.2583 3.8512 
NO_2,10_10_1_344_0_0.avi	136	110	0	41	0	14	0	1.4043 2.2535 
NO_4,1_10_1_229_45_0.avi	78	110	12	31	12	31	2.9418 4.4772 	1.7649 5.0217 
NO_2,10_10_114_344_0_270.avi	285	110	1	4	1	4	1.7174 	2.7402 
NO_2,1_10_119_1_45_315.avi	342	110	3	1	3	1	1.888 	2.9432 
NO_2,10_10_114_229_0_225.avi	118	110	0	43	0	34	0	1.6485 2.5022 
OC_4,1_10_1_114_45_0.avi	242	110	412	1	324	1	1.9266 2.7604 4.383 	3.5119 
NO_2,10_10_1_114_0_225.avi	158	110	1	1	1	1	2.6837 	1.7707 

