
videoName	rotAngle	videoLength	firstTargets	secondTargets	clickedItemsfromFirstVid	clickedItemsfromSecondVid	respnseTimeFirstVid	respnseTimeSecondVid
NO_2,10_10_1_114_0_90.avi	150	110	12	0	21	0	1.5514 2.8146 	0
OC_2,1_1_1_119_0_135.avi	304	110	2	1	2	1	1.3149 	1.7937 
OC_2,1_10_119_1_45_180.avi	300	110	1	1	3	1	1.4125 	2.2588 
OB_OC_2,1_10_1_114_45_0.avi	93	110	3	4	2	4	3.9733 	1.7233 
OB_OC_4,1_10_119_1_45_315.avi	221	110	412	4	324	4	1.9135 3.4315 4.5135 	1.279 
OB_OC_2,1_10_1_114_45_45.avi	210	110	2	1	0	12	0	1.3824 5.3838 
NO_2,10_10_114_229_0_90.avi	195	110	1	4	1	4	2.6316 	1.3669 
OC_2,10_10_229_344_0_135.avi	314	110	4	1	4	1	1.766 	1 
OB_4,1_10_1_229_45_180.avi	96	110	312	4	32	42	1.6724 4.1678 	2.7426 5.8319 
OB_OC_4,1_10_1_229_45_90.avi	115	110	3412	0	123	1	1.4023 2.4166 5.1702 	3.4654 
OB_2,10_10_1_114_0_225.avi	43	110	4	4	4	4	2.033 	1.2401 
OB_2,1_10_1_1_45_90.avi	339	110	1	1	1	1	1.2372 	2.0455 
OB_OC_2,10_10_1_114_0_0.avi	233	110	4	1	41	0	1.3795 2.2517 	0
OB_OC_4,10_10_1_229_0_0.avi	173	110	142	3	421	3	1.1681 2.0188 3.6011 	2.6506 
OC_2,1_10_1_114_45_180.avi	231	110	42	0	42	0	1.1344 1.9607 	0
NO_2,10_10_229_344_0_315.avi	197	110	4	4	4	4	1.0605 	2.0678 
NO_4,1_1_1_119_0_180.avi	234	110	12	31	12	31	1.0809 2.9144 	1.8179 3.7945 
OB_OC_4,10_10_114_229_0_315.avi	196	110	14	43	41	34	1.1308 2.8432 	1.9162 3.7548 
NO_4,1_10_1_1_0_202.5.avi	260	110	123	1	213	1	1.1186 3.3177 4.2308 	2.0317 
OC_2,10_10_1_114_0_315.avi	189	110	1	1	1	1	0.9055 	1.8649 
NO_2,1_10_1_1_45_0.avi	358	110	12	0	12	0	1.0917 1.9225 	0
OB_4,10_10_229_344_0_0.avi	79	110	43	41	314	1	2.0626 9.8788 12.0316 	4.4936 
OB_4,1_10_119_229_45_315.avi	39	110	3412	0	2413	0	0.83733 1.725 2.9388 3.9152 	0
OB_2,7_10_1_114_45_90.avi	40	110	4	1	4	1	0.74429 	1.779 
OB_4,1_10_1_114_45_180.avi	23	110	31	14	32	41	2.1935 4.2261 	1.2181 3.0168 
OB_OC_4,1_10_1_1_45_180.avi	146	110	12	42	21	24	3.1028 4.7095 	1.3991 2.3515 
OB_OC_4,1_10_119_229_45_90.avi	162	110	412	4	241	4	0.9768 1.7857 3.2643 	2.7207 
OB_2,10_10_229_344_0_90.avi	132	110	4	4	4	4	2.2736 	1.5306 
OB_OC_2,1_10_119_1_45_315.avi	275	110	1	4	3	4	0.89052 	1.5069 
NO_2,1_1_1_119_0_180.avi	227	110	1	3	1	3	1.1842 	1.8305 
OB_2,10_10_114_344_0_0.avi	278	110	4	1	14	0	1.2168 2.6096 	0
NO_4,1_10_1_229_0_112.5.avi	336	110	234	3	423	3	1.1536 3.0016 4.001 	1.7699 
OB_4,1_10_1_344_45_180.avi	351	110	312	4	312	4	1.7963 2.5817 3.7416 	0.88371 
OB_4,10_10_1_114_0_270.avi	70	110	143	4	431	4	1.0377 1.6042 3.1007 	2.4773 
OB_OC_2,1_10_1_1_45_135.avi	50	110	1	1	1	1	1.0056 	1.813 
OB_4,10_10_114_229_0_270.avi	251	110	143	4	143	4	1.4466 2.4459 3.0862 	0.95936 
OB_OC_2,1_10_1_229_45_135.avi	34	110	32	0	23	0	1.0872 2.3095 	0
NO_4,10_10_1_229_0_157.5.avi	190	110	12	34	12	34	0.98912 2.8846 	1.5078 2.365 
NO_2,1_1_1_119_0_270.avi	191	110	4	1	4	1	1.5606 	2.5854 
NO_2,1_10_1_229_45_135.avi	311	110	41	0	41	0	1.2087 2.3542 	0

